move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Acupressure,Normal,Status,-,101,20
Agility,Psychic,Status,-,101,20
Aqua Jet,Water,Physical,40,100,20
Aqua Tail,Water,Physical,90,90,12
Barb Barrage,Poison,Physical,60,100,12
Bite,Dark,Physical,60,100,20
Blizzard,Ice,Special,110,70,8
Chilling Water,Water,Special,50,100,20
Crunch,Dark,Physical,80,100,16
Curse,Ghost,Status,-,101,12
Dark Pulse,Dark,Special,80,100,16
Destiny Bond,Ghost,Status,-,101,8
Double-Edge,Normal,Physical,120,100,16
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fell Stinger,Bug,Physical,50,100,20
Flail,Normal,Physical,1,100,16
Giga Impact,Normal,Physical,150,90,8
Gunk Shot,Poison,Physical,120,80,8
Gyro Ball,Steel,Physical,1,100,8
Haze,Ice,Status,-,101,20
Hex,Ghost,Special,65,100,12
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Icy Wind,Ice,Special,55,95,16
Lash Out,Dark,Physical,75,100,8
Liquidation,Water,Physical,85,100,12
Minimize,Normal,Status,-,101,12
Mud Shot,Ground,Special,55,95,16
Pain Split,Normal,Status,-,101,20
Pin Missile,Bug,Physical,25,95,20
Poison Jab,Poison,Physical,80,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Reversal,Fighting,Physical,1,100,16
Scale Shot,Dragon,Physical,25,90,20
Scary Face,Normal,Status,-,100,12
Self-Destruct,Normal,Physical,200,100,8
Shadow Ball,Ghost,Special,80,100,16
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Smart Strike,Steel,Physical,70,101,12
Spikes,Ground,Status,-,101,20
Spit Up,Normal,Special,1,100,12
Spite,Ghost,Status,-,100,12
Stockpile,Normal,Status,-,101,20
Substitute,Normal,Status,-,101,12
Surf,Water,Special,90,100,16
Swords Dance,Normal,Status,-,101,20
Taunt,Dark,Status,-,100,20
Throat Chop,Dark,Physical,80,100,16
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Venoshock,Poison,Special,65,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
