move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Charge,Electric,Status,-,101,20
Charge Beam,Electric,Special,50,90,12
Chilling Water,Water,Special,50,100,20
Confuse Ray,Ghost,Status,-,100,12
Discharge,Electric,Special,80,100,16
Eerie Impulse,Electric,Status,-,100,16
Electric Terrain,Electric,Status,-,101,12
Electro Ball,Electric,Special,1,100,12
Electroweb,Electric,Special,55,95,16
Endure,Normal,Status,-,101,12
Flail,Normal,Physical,1,100,16
Giga Impact,Normal,Physical,150,90,8
Hyper Beam,Normal,Special,150,90,8
Hyper Voice,Normal,Special,90,100,12
Light Screen,Psychic,Status,-,101,20
Mud Shot,Ground,Special,55,95,16
Mud-Slap,Ground,Special,20,100,12
Muddy Water,Water,Special,90,85,12
Parabolic Charge,Electric,Special,65,100,20
Protect,Normal,Status,-,101,8
Rain Dance,Water,Status,-,101,8
Reflect,Psychic,Status,-,101,20
Rest,Psychic,Status,-,101,8
Slack Off,Normal,Status,-,101,8
Sleep Talk,Normal,Status,-,101,12
Soak,Water,Status,-,100,20
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Supercell Slam,Electric,Physical,100,95,16
Thunder,Electric,Special,110,70,12
Thunder Wave,Electric,Status,-,90,20
Thunderbolt,Electric,Special,90,100,16
Toxic,Poison,Status,-,90,12
Volt Switch,Electric,Special,70,100,20
Water Pulse,Water,Special,60,100,20
Weather Ball,Normal,Special,50,100,12
Wild Charge,Electric,Physical,90,100,16
Zap Cannon,Electric,Special,120,50,8
