move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Acrobatics,Flying,Physical,55,100,16
Aerial Ace,Flying,Physical,60,101,20
Air Slash,Flying,Special,75,95,16
Bullet Seed,Grass,Physical,25,100,20
Draco Meteor,Dragon,Special,130,90,8
Dragon Dance,Dragon,Status,-,101,20
Dragon Pulse,Dragon,Special,85,100,12
Dragon Rush,Dragon,Physical,100,75,12
Dual Wingbeat,Flying,Physical,40,90,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Fly,Flying,Physical,90,95,16
Focus Energy,Normal,Status,-,101,20
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Glide,Grass,Physical,55,100,20
Grassy Terrain,Grass,Status,-,101,12
Grav Apple,Grass,Physical,90,100,12
Growth,Grass,Status,-,101,20
Heavy Slam,Steel,Physical,1,100,12
Hyper Beam,Normal,Special,150,90,8
Iron Defense,Steel,Status,-,101,16
Leaf Storm,Grass,Special,130,90,8
Leech Seed,Grass,Status,-,90,12
Outrage,Dragon,Physical,120,100,12
Pounce,Bug,Physical,50,100,20
Protect,Normal,Status,-,101,8
Recycle,Normal,Status,-,101,12
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Scary Face,Normal,Status,-,100,12
Seed Bomb,Grass,Physical,80,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Substitute,Normal,Status,-,101,12
Sucker Punch,Dark,Physical,70,100,8
Sunny Day,Fire,Status,-,101,8
Trailblaze,Grass,Physical,50,100,20
U-turn,Bug,Physical,70,100,20
