move_name,type,category,power,accuracy,pp
Acid Spray,Poison,Special,40,100,20
Amnesia,Psychic,Status,-,101,20
Avalanche,Ice,Physical,60,100,12
Belch,Poison,Special,120,90,12
Belly Drum,Normal,Status,-,101,12
Blizzard,Ice,Special,110,70,8
Block,Normal,Status,-,101,8
Body Press,Fighting,Physical,80,100,12
Body Slam,Normal,Physical,85,100,16
Brick Break,Fighting,Physical,75,100,16
Bulldoze,Ground,Physical,60,100,20
Calm Mind,Psychic,Status,-,101,20
Chilling Water,Water,Special,50,100,20
Curse,Ghost,Status,-,101,12
Dig,Ground,Physical,80,100,12
Disable,Normal,Status,-,100,20
Dive,Water,Physical,80,100,12
Double-Edge,Normal,Physical,120,100,16
Drain Punch,Fighting,Physical,75,100,12
Earthquake,Ground,Physical,100,100,12
Endure,Normal,Status,-,101,12
Expanding Force,Psychic,Special,80,100,12
Facade,Normal,Physical,70,100,20
Fire Blast,Fire,Special,110,85,8
Flamethrower,Fire,Special,90,100,16
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Foul Play,Dark,Physical,95,100,16
Future Sight,Psychic,Special,120,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gunk Shot,Poison,Physical,120,80,8
Haze,Ice,Status,-,101,20
Heal Pulse,Psychic,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hydro Pump,Water,Special,110,80,8
Hyper Beam,Normal,Special,150,90,8
Ice Beam,Ice,Special,90,100,12
Ice Fang,Ice,Physical,65,95,16
Ice Punch,Ice,Physical,75,100,16
Icy Wind,Ice,Special,55,95,16
Imprison,Psychic,Status,-,101,12
Iron Defense,Steel,Status,-,101,16
Iron Tail,Steel,Physical,100,75,16
Light Screen,Psychic,Status,-,101,20
Liquidation,Water,Physical,85,100,12
Mud Shot,Ground,Special,55,95,16
Muddy Water,Water,Special,90,85,12
Nasty Plot,Dark,Status,-,101,20
Poison Jab,Poison,Physical,80,100,20
Power Gem,Rock,Special,80,100,20
Protect,Normal,Status,-,101,8
Psych Up,Normal,Status,-,101,12
Psychic,Psychic,Special,90,100,12
Psychic Terrain,Psychic,Status,-,101,12
Psyshock,Psychic,Special,80,100,12
Rain Dance,Water,Status,-,101,8
Razor Shell,Water,Physical,75,95,12
Rest,Psychic,Status,-,101,8
Rock Blast,Rock,Physical,25,90,12
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Sandstorm,Rock,Status,-,101,8
Scary Face,Normal,Status,-,100,12
Shadow Ball,Ghost,Special,80,100,16
Shell Side Arm,Poison,Special,90,100,12
Skill Swap,Psychic,Status,-,101,12
Slack Off,Normal,Status,-,101,8
Sleep Talk,Normal,Status,-,101,12
Sludge Bomb,Poison,Special,90,100,12
Sludge Wave,Poison,Special,95,100,12
Smack Down,Rock,Physical,50,100,16
Snore,Normal,Special,50,100,16
Snowscape,Ice,Status,-,101,8
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Surf,Water,Special,90,100,16
Thunder Wave,Electric,Status,-,90,20
Toxic,Poison,Status,-,90,12
Toxic Spikes,Poison,Status,-,101,20
Tri Attack,Normal,Special,80,100,12
Trick,Psychic,Status,-,100,12
Trick Room,Psychic,Status,-,101,8
Venoshock,Poison,Special,65,100,12
Water Pulse,Water,Special,60,100,20
Waterfall,Water,Physical,80,100,16
Weather Ball,Normal,Special,50,100,12
Whirlpool,Water,Special,35,85,16
Wonder Room,Psychic,Status,-,101,12
Yawn,Normal,Status,-,101,12
Zen Headbutt,Psychic,Physical,80,90,16
