move_name,type,category,power,accuracy,pp
Acrobatics,Flying,Physical,55,100,16
Amnesia,Psychic,Status,-,101,20
Attract,Normal,Status,-,100,16
Belch,Poison,Special,120,90,12
Bite,Dark,Physical,60,100,20
Blaze Kick,Fire,Physical,85,90,12
Brick Break,Fighting,Physical,75,100,16
Burning Jealousy,Fire,Special,70,100,8
Crunch,Dark,Physical,80,100,16
Dig,Ground,Physical,80,100,12
Endure,Normal,Status,-,101,12
Facade,Normal,Physical,70,100,20
Fake Out,Normal,Physical,40,100,12
Fire Blast,Fire,Special,110,85,8
Fire Punch,Fire,Physical,75,100,16
Fire Spin,Fire,Special,35,85,16
Flame Charge,Fire,Physical,50,100,20
Flamethrower,Fire,Special,90,100,16
Flare Blitz,Fire,Physical,120,100,16
Fling,Dark,Physical,1,100,12
Focus Blast,Fighting,Special,120,70,8
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Gunk Shot,Poison,Physical,120,80,8
Heat Wave,Fire,Special,95,90,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Iron Tail,Steel,Physical,100,75,16
Low Kick,Fighting,Physical,1,100,20
Low Sweep,Fighting,Physical,65,100,20
Nasty Plot,Dark,Status,-,101,20
Overheat,Fire,Special,130,90,8
Payback,Dark,Physical,50,100,12
Protect,Normal,Status,-,101,8
Recycle,Normal,Status,-,101,12
Rest,Psychic,Status,-,101,8
Rock Slide,Rock,Physical,75,90,12
Rock Tomb,Rock,Physical,60,95,16
Round,Normal,Special,60,100,16
Scorching Sands,Ground,Special,70,100,12
Shadow Claw,Ghost,Physical,70,100,16
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stuff Cheeks,Normal,Status,-,101,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Superpower,Fighting,Physical,120,100,8
Taunt,Dark,Status,-,100,20
Temper Flare,Fire,Physical,75,100,12
Thief,Dark,Physical,60,100,20
Throat Chop,Dark,Physical,80,100,16
Uproar,Normal,Special,90,100,12
Will-O-Wisp,Fire,Status,-,85,16
Yawn,Normal,Status,-,101,12
