move_name,type,category,power,accuracy,pp
Alluring Voice,Fairy,Special,80,100,12
Baton Pass,Normal,Status,-,101,20
Calm Mind,Psychic,Status,-,101,20
Charm,Fairy,Status,-,100,20
Chilling Water,Water,Special,50,100,20
Copycat,Normal,Status,-,101,20
Dazzling Gleam,Fairy,Special,80,100,12
Draining Kiss,Fairy,Special,50,100,12
Endeavor,Normal,Physical,1,100,8
Endure,Normal,Status,-,101,12
Energy Ball,Grass,Special,90,100,12
Facade,Normal,Physical,70,100,20
Giga Drain,Grass,Special,75,100,12
Giga Impact,Normal,Physical,150,90,8
Grass Knot,Grass,Special,1,100,20
Grassy Glide,Grass,Physical,55,100,20
Grassy Terrain,Grass,Status,-,101,12
Helping Hand,Normal,Status,-,101,20
Hyper Beam,Normal,Special,150,90,8
Light Screen,Psychic,Status,-,101,20
Misty Explosion,Fairy,Special,100,100,8
Misty Terrain,Fairy,Status,-,101,12
Moonblast,Fairy,Special,95,100,16
Petal Blizzard,Grass,Physical,90,100,16
Petal Dance,Grass,Special,120,100,12
Pollen Puff,Bug,Special,90,100,16
Protect,Normal,Status,-,101,8
Psychic,Psychic,Special,90,100,12
Psychic Noise,Psychic,Special,75,100,12
Rain Dance,Water,Status,-,101,8
Rest,Psychic,Status,-,101,8
Round,Normal,Special,60,100,16
Safeguard,Normal,Status,-,101,20
Seed Bomb,Grass,Physical,80,100,16
Skill Swap,Psychic,Status,-,101,12
Sleep Talk,Normal,Status,-,101,12
Snore,Normal,Special,50,100,16
Solar Beam,Grass,Special,120,100,12
Stored Power,Psychic,Special,20,100,12
Substitute,Normal,Status,-,101,12
Sunny Day,Fire,Status,-,101,8
Synthesis,Grass,Status,-,101,8
Tearful Look,Normal,Status,-,101,20
Trailblaze,Grass,Physical,50,100,20
Trick,Psychic,Status,-,100,12
Wish,Normal,Status,-,101,12
