pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Ditto,128,held_item,1,Choice Scarf,31.5%,,,,,,,,,12028.11
Ditto,128,held_item,2,Quick Claw,19.4%,,,,,,,,,12028.11
Ditto,128,held_item,3,Sitrus Berry,14.2%,,,,,,,,,12028.11
Ditto,128,held_item,4,Focus Sash,9.7%,,,,,,,,,12028.11
Ditto,128,held_item,5,Life Orb,6.4%,,,,,,,,,12028.11
Ditto,128,held_item,6,Leftovers,5.0%,,,,,,,,,12035.42
Ditto,128,held_item,7,Bright Powder,3.6%,,,,,,,,,12035.42
Ditto,128,held_item,8,Expert Belt,2.0%,,,,,,,,,12035.42
Ditto,128,held_item,9,lron Ball,1.6%,,,,,,,,,12035.42
Ditto,128,held_item,10,Shell Bell,1.2%,,,,,,,,,12035.42
Ditto,128,teammate,1,Whimsicott,,,,,,,,,,12041.89
Ditto,128,teammate,2,Charizard,,,,,,,,,,12041.89
Ditto,128,teammate,3,Incineroar,,,,,,,,,,12041.89
Ditto,128,teammate,4,Garchomp,,,,,,,,,,12041.89
Ditto,128,teammate,5,Sinistcha,,,,,,,,,,12041.89
Ditto,128,teammate,6,Staraptor,,,,,,,,,,12044.79
Ditto,128,teammate,7,Raichu,,,,,,,,,,12044.79
Ditto,128,teammate,8,Sneasler,,,,,,,,,,12044.79
Ditto,128,teammate,9,Farigiraf,,,,,,,,,,12044.79
Ditto,128,teammate,10,Hisuian Zoroark,,,,,,,,,,12044.79
Ditto,128,stat_alignment,1,Timid,21.0%,Speed,Attack,,,,,,,12046.86
Ditto,128,stat_alignment,2,Jolly,9.4%,Speed,Sp. Atk,,,,,,,12046.86
Ditto,128,stat_alignment,3,Relaxed,9.3%,Defense,Speed,,,,,,,12046.86
Ditto,128,stat_alignment,4,Serious,7.7%,,,,,,,,,12046.86
Ditto,128,stat_alignment,5,Naive,6.8%,Speed,Sp. Def,,,,,,,12046.86
Ditto,128,stat_alignment,6,Sassy,6.0%,Sp. Def,Speed,,,,,,,12049.91
Ditto,128,stat_alignment,7,Hasty,4.9%,Speed,Defense,,,,,,,12049.91
Ditto,128,stat_alignment,8,Quiet,3.9%,Sp. Atk,Speed,,,,,,,12049.91
Ditto,128,stat_alignment,9,Brave,2.9%,Attack,Speed,,,,,,,12049.91
Ditto,128,stat_alignment,10,Modest,2.7%,Sp. Atk,Attack,,,,,,,12049.91
Ditto,128,stat_points,1,,13.3%,,,32,0,0,0,2,32,12052.13
Ditto,128,stat_points,2,,9.8%,,,32,0,2,0,0,32,12052.13
Ditto,128,stat_points,3,,7.1%,,,32,0,32,0,2,0,12052.13
Ditto,128,stat_points,4,,5.7%,,,32,2,0,0,0,32,12052.13
Ditto,128,stat_points,5,,4.8%,,,32,0,0,0,0,32,12052.13
Ditto,128,stat_points,6,,3.2%,,,32,0,0,2,0,32,12074.47
Ditto,128,stat_points,7,,2.7%,,,32,0,0,32,2,0,12074.47
Ditto,128,stat_points,8,,2.6%,,,32,2,32,0,0,0,12074.47
Ditto,128,ability,1,Imposter,94.2%,,,,,,,,,12088.46
Ditto,128,ability,2,Limber,5.8%,,,,,,,,,12088.46
