pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Scolipede,123,move,1,Protect,90.3%,,,,,,,,,11573.33
Scolipede,123,move,2,Leech Life,82.5%,,,,,,,,,11573.33
Scolipede,123,move,3,Swords Dance,72.0%,,,,,,,,,11573.33
Scolipede,123,move,4,Poison Jab,66.5%,,,,,,,,,11573.33
Scolipede,123,move,5,Rock Slide,18.5%,,,,,,,,,11573.33
Scolipede,123,move,6,Gunk Shot,14.6%,,,,,,,,,11578.26
Scolipede,123,move,7,Megahorn,10.1%,,,,,,,,,11578.26
Scolipede,123,move,8,Baton Pass,9.2%,,,,,,,,,11578.26
Scolipede,123,move,9,Earthquake,8.1%,,,,,,,,,11578.26
Scolipede,123,move,10,Stomping Tantrum,4.7%,,,,,,,,,11578.26
Scolipede,123,held_item,1,Scolipite,16.4%,,,,,,,,,11582.34
Scolipede,123,held_item,2,Focus Sash,6.8%,,,,,,,,,11582.34
Scolipede,123,held_item,3,Life Orb,3.5%,,,,,,,,,11582.34
Scolipede,123,held_item,4,Sitrus Berry,2.7%,,,,,,,,,11582.34
Scolipede,123,held_item,5,Leftovers,1.6%,,,,,,,,,11582.34
Scolipede,123,held_item,6,Wide Lens,1.4%,,,,,,,,,11589.60
Scolipede,123,held_item,7,Expert Belt,0.9%,,,,,,,,,11589.60
Scolipede,123,held_item,8,Scope Lens,0.8%,,,,,,,,,11589.60
Scolipede,123,held_item,9,Occa Berry,0.6%,,,,,,,,,11589.60
Scolipede,123,held_item,10,Mental Herb,0.6%,,,,,,,,,11589.60
Scolipede,123,teammate,1,Sinistcha,,,,,,,,,,11596.09
Scolipede,123,teammate,2,Raichu,,,,,,,,,,11596.09
Scolipede,123,teammate,3,Milotic,,,,,,,,,,11596.09
Scolipede,123,teammate,4,Ceruledge,,,,,,,,,,11596.09
Scolipede,123,teammate,5,Weavile,,,,,,,,,,11596.09
Scolipede,123,teammate,6,Incineroar,,,,,,,,,,11599.04
Scolipede,123,teammate,7,Sneasler,,,,,,,,,,11599.04
Scolipede,123,teammate,8,Annihilape,,,,,,,,,,11599.04
Scolipede,123,teammate,9,Grimmsnarl,,,,,,,,,,11599.04
Scolipede,123,teammate,10,Sableye,,,,,,,,,,11599.04
Scolipede,123,stat_alignment,1,Jolly,41.6%,Speed,Sp. Atk,,,,,,,11601.11
Scolipede,123,stat_alignment,2,Adamant,40.0%,Attack,Sp. Atk,,,,,,,11601.11
Scolipede,123,stat_alignment,3,Careful,8.2%,Sp. Def,Sp. Atk,,,,,,,11601.11
Scolipede,123,stat_alignment,4,Impish,3.7%,Defense,Sp. Atk,,,,,,,11601.11
Scolipede,123,stat_alignment,5,Brave,3.0%,Attack,Speed,,,,,,,11601.11
Scolipede,123,stat_alignment,6,Naughty,0.8%,Attack,Sp. Def,,,,,,,11604.17
Scolipede,123,stat_alignment,7,Naive,0.6%,Speed,Sp. Def,,,,,,,11604.17
Scolipede,123,stat_alignment,8,Lonely,0.6%,Attack,Defense,,,,,,,11604.17
Scolipede,123,stat_alignment,9,Sassy,0.3%,Sp. Def,Speed,,,,,,,11604.17
Scolipede,123,stat_alignment,10,Hasty,0.3%,Speed,Defense,,,,,,,11604.17
Scolipede,123,stat_points,1,,32.2%,,,32,6,0,0,0,28,11606.33
Scolipede,123,stat_points,2,,6.5%,,,2,32,0,0,0,32,11606.33
Scolipede,123,stat_points,3,,5.2%,,,32,32,0,0,2,0,11606.33
Scolipede,123,stat_points,4,,3.3%,,,0,32,2,0,0,32,11606.33
Scolipede,123,stat_points,5,,2.2%,,,32,32,0,0,0,2,11606.33
Scolipede,123,stat_points,6,,1.5%,,,31,11,1,0,3,20,11628.54
Scolipede,123,stat_points,7,,1.3%,,,32,32,2,0,0,0,11628.54
Scolipede,123,stat_points,8,,1.3%,,,32,11,0,0,1,22,11628.54
Scolipede,123,ability,1,Boost,96.5%,,,,,,,,,11642.43
Scolipede,123,ability,2,Poison Point,3.1%,,,,,,,,,11642.43
Scolipede,123,ability,3,Swarm,0.4%,,,,,,,,,11642.43
