pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Paldean Tauros Combat Breed,228,move,1,Raging Bull,74.6%,,,,,,,,,21455.41
Paldean Tauros Combat Breed,228,move,2,Protect,54.4%,,,,,,,,,21455.41
Paldean Tauros Combat Breed,228,move,3,Rock Slide,50.6%,,,,,,,,,21455.41
Paldean Tauros Combat Breed,228,move,4,Earthquake,37.9%,,,,,,,,,21455.41
Paldean Tauros Combat Breed,228,move,5,Close Combat,30.2%,,,,,,,,,21455.41
Paldean Tauros Combat Breed,228,move,6,Iron Head,20.6%,,,,,,,,,21459.90
Paldean Tauros Combat Breed,228,move,7,Wild Charge,18.2%,,,,,,,,,21459.90
Paldean Tauros Combat Breed,228,move,8,Throat Chop,15.4%,,,,,,,,,21459.90
Paldean Tauros Combat Breed,228,move,9,High Horsepower,13.0%,,,,,,,,,21459.90
Paldean Tauros Combat Breed,228,move,10,Stone Edge,10.8%,,,,,,,,,21459.90
Paldean Tauros Combat Breed,228,held_item,1,Sitrus Berry,27.3%,,,,,,,,,21464.01
Paldean Tauros Combat Breed,228,held_item,2,Life Orb,10.8%,,,,,,,,,21464.01
Paldean Tauros Combat Breed,228,held_item,3,Choice Scarf,9.5%,,,,,,,,,21464.01
Paldean Tauros Combat Breed,228,held_item,4,Expert Belt,7.7%,,,,,,,,,21464.01
Paldean Tauros Combat Breed,228,held_item,5,Muscle Band,6.1%,,,,,,,,,21464.01
Paldean Tauros Combat Breed,228,held_item,6,Leftovers,53.9%,,,,,,,,,21471.43
Paldean Tauros Combat Breed,228,held_item,7,White Herb,4.4%,,,,,,,,,21471.43
Paldean Tauros Combat Breed,228,held_item,8,Focus Sash,4.4%,,,,,,,,,21471.43
Paldean Tauros Combat Breed,228,held_item,9,Black Belt,3.8%,,,,,,,,,21471.43
Paldean Tauros Combat Breed,228,held_item,10,Soft Sand,3.0%,,,,,,,,,21471.43
Paldean Tauros Combat Breed,228,teammate,1,Whimsicott,,,,,,,,,,21477.96
Paldean Tauros Combat Breed,228,teammate,2,Garchomp,,,,,,,,,,21477.96
Paldean Tauros Combat Breed,228,teammate,3,Farigiraf,,,,,,,,,,21477.96
Paldean Tauros Combat Breed,228,teammate,4,Charizard,,,,,,,,,,21477.96
Paldean Tauros Combat Breed,228,teammate,5,Pinsir,,,,,,,,,,21477.96
Paldean Tauros Combat Breed,228,teammate,6,Kingambit,,,,,,,,,,21480.91
Paldean Tauros Combat Breed,228,teammate,7,Sinistcha,,,,,,,,,,21480.91
Paldean Tauros Combat Breed,228,teammate,8,Dragonite,,,,,,,,,,21480.91
Paldean Tauros Combat Breed,228,teammate,9,Alolan Ninetales,,,,,,,,,,21480.91
Paldean Tauros Combat Breed,228,teammate,10,Froslass,,,,,,,,,,21480.91
Paldean Tauros Combat Breed,228,stat_alignment,1,Adamant,47.4%,Attack,Sp. Atk,,,,,,,21483.02
Paldean Tauros Combat Breed,228,stat_alignment,2,Jolly,24.5%,Speed,Sp. Atk,,,,,,,21483.02
Paldean Tauros Combat Breed,228,stat_alignment,3,Impish,7.2%,Defense,Sp. Atk,,,,,,,21483.02
Paldean Tauros Combat Breed,228,stat_alignment,4,Relaxed,5.2%,Defense,Speed,,,,,,,21483.02
Paldean Tauros Combat Breed,228,stat_alignment,5,Careful,3.6%,Sp. Def,Sp. Atk,,,,,,,21483.02
Paldean Tauros Combat Breed,228,stat_alignment,6,Naughty,2.8%,Attack,Sp. Def,,,,,,,21486.13
Paldean Tauros Combat Breed,228,stat_alignment,7,Brave,2.4%,Attack,Speed,,,,,,,21486.13
Paldean Tauros Combat Breed,228,stat_alignment,8,Hasty,1.9%,Speed,Defense,,,,,,,21486.13
Paldean Tauros Combat Breed,228,stat_alignment,9,Lonely,1.7%,Attack,Defense,,,,,,,21486.13
Paldean Tauros Combat Breed,228,stat_alignment,10,Lax,1.3%,Defense,Sp. Def,,,,,,,21486.13
Paldean Tauros Combat Breed,228,stat_points,1,,19.4%,,,2,32,0,0,0,32,21488.33
Paldean Tauros Combat Breed,228,stat_points,2,,6.9%,,,0,32,32,0,0,2,21488.33
Paldean Tauros Combat Breed,228,stat_points,3,,6.8%,,,2,32,32,0,0,0,21488.33
Paldean Tauros Combat Breed,228,stat_points,4,,6.5%,,,0,32,0,0,2,32,21488.33
Paldean Tauros Combat Breed,228,stat_points,5,,6.1%,,,0,32,2,0,0,32,21488.33
Paldean Tauros Combat Breed,228,stat_points,6,,3.3%,,,0,32,0,0,32,2,21510.93
Paldean Tauros Combat Breed,228,stat_points,7,,3.1%,,,32,32,0,0,0,2,21510.93
Paldean Tauros Combat Breed,228,stat_points,8,,2.9%,,,8,32,1,0,1,24,21510.93
Paldean Tauros Combat Breed,228,ability,1,Intimidate,54.2%,,,,,,,,,21529.76
Paldean Tauros Combat Breed,228,ability,2,Anger Point,33.1%,,,,,,,,,21529.76
Paldean Tauros Combat Breed,228,ability,3,Cud Chew,12.6%,,,,,,,,,21529.76
