pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Skarmory,127,move,1,Iron Head,83.6%,,,,,,,,,11910.71
Skarmory,127,move,2,Brave Bird,71.5%,,,,,,,,,11910.71
Skarmory,127,move,3,Protect,60.5%,,,,,,,,,11910.71
Skarmory,127,move,4,Tailwind,31.3%,,,,,,,,,11910.71
Skarmory,127,move,5,Rock Tomb,23.8%,,,,,,,,,11910.71
Skarmory,127,move,6,Swords Dance,19.4%,,,,,,,,,11916.69
Skarmory,127,move,7,Body Press,15.5%,,,,,,,,,11916.69
Skarmory,127,move,8,Rock Slide,13.9%,,,,,,,,,11916.69
Skarmory,127,move,9,Roost,12.6%,,,,,,,,,11916.69
Skarmory,127,move,10,Drill Run,11.5%,,,,,,,,,11916.69
Skarmory,127,held_item,1,Skarmorite,73.1%,,,,,,,,,11920.72
Skarmory,127,held_item,2,Leftovers,9.3%,,,,,,,,,11920.72
Skarmory,127,held_item,3,Sitrus Berry,3.7%,,,,,,,,,11920.72
Skarmory,127,held_item,4,Quick Claw,1.8%,,,,,,,,,11920.72
Skarmory,127,held_item,5,Occa Berry,1.1%,,,,,,,,,11920.72
Skarmory,127,held_item,6,Expert Belt,1.0%,,,,,,,,,11928.10
Skarmory,127,held_item,7,Bright Powder,0.9%,,,,,,,,,11928.10
Skarmory,127,held_item,8,Sharp Beak,0.8%,,,,,,,,,11928.10
Skarmory,127,held_item,9,Mental Herb,0.6%,,,,,,,,,11928.10
Skarmory,127,held_item,10,Focus Sash,0.6%,,,,,,,,,11928.10
Skarmory,127,teammate,1,Garchomp,,,,,,,,,,11934.66
Skarmory,127,teammate,2,Whimsicott,,,,,,,,,,11934.66
Skarmory,127,teammate,3,Sinistcha,,,,,,,,,,11934.66
Skarmory,127,teammate,4,Basculegion Male,,,,,,,,,,11934.66
Skarmory,127,teammate,5,Sylveon,,,,,,,,,,11934.66
Skarmory,127,teammate,6,Tyranitar,,,,,,,,,,11937.59
Skarmory,127,teammate,7,Incineroar,,,,,,,,,,11937.59
Skarmory,127,teammate,8,Staraptor,,,,,,,,,,11937.59
Skarmory,127,teammate,9,Milotic,,,,,,,,,,11937.59
Skarmory,127,teammate,10,Raichu,,,,,,,,,,11937.59
Skarmory,127,stat_alignment,1,Adamant,44.4%,Attack,Sp. Atk,,,,,,,11939.64
Skarmory,127,stat_alignment,2,Jolly,35.4%,Speed,Sp. Atk,,,,,,,11939.64
Skarmory,127,stat_alignment,3,Impish,9.9%,Defense,Sp. Atk,,,,,,,11939.64
Skarmory,127,stat_alignment,4,Careful,4.4%,Sp. Def,Sp. Atk,,,,,,,11939.64
Skarmory,127,stat_alignment,5,Relaxed,1.3%,Defense,Speed,,,,,,,11939.64
Skarmory,127,stat_alignment,6,Brave,1.2%,Attack,Speed,,,,,,,11942.72
Skarmory,127,stat_alignment,7,Bold,0.6%,Defense,Attack,,,,,,,11942.72
Skarmory,127,stat_alignment,8,Naughty,0.5%,Attack,Sp. Def,,,,,,,11942.72
Skarmory,127,stat_alignment,9,Lax,0.4%,Defense,Sp. Def,,,,,,,11942.72
Skarmory,127,stat_alignment,10,Timid,0.3%,Speed,Attack,,,,,,,11942.72
Skarmory,127,stat_points,1,,22.6%,,,2,32,0,0,0,32,11944.86
Skarmory,127,stat_points,2,,13.6%,,,7,32,0,0,0,27,11944.86
Skarmory,127,stat_points,3,,4.9%,,,9,32,0,0,0,25,11944.86
Skarmory,127,stat_points,4,,4.4%,,,0,32,0,0,2,32,11944.86
Skarmory,127,stat_points,5,,3.3%,,,32,2,0,0,0,32,11944.86
Skarmory,127,stat_points,6,,2.2%,,,32,0,32,0,2,0,11967.10
Skarmory,127,stat_points,7,,2.1%,,,32,32,0,0,0,2,11967.10
Skarmory,127,stat_points,8,,1.4%,,,32,32,2,0,0,0,11967.10
Skarmory,127,ability,1,Sturdy,78.4%,,,,,,,,,11981.96
Skarmory,127,ability,2,Weak Armor,16.0%,,,,,,,,,11981.96
Skarmory,127,ability,3,Keen Eye,5.6%,,,,,,,,,11981.96
