pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Watchog,233,move,1,Super Fang,45.0%,,,,,,,,,21932.10
Watchog,233,move,2,Low Kick,33.3%,,,,,,,,,21932.10
Watchog,233,move,3,Detect,30.1%,,,,,,,,,21932.10
Watchog,233,move,4,Helping Hand,28.2%,,,,,,,,,21932.10
Watchog,233,move,5,Thunder Wave,27.5%,,,,,,,,,21932.10
Watchog,233,move,6,Ice Punch,27.0%,,,,,,,,,21936.67
Watchog,233,move,7,Hypnosis,26.1%,,,,,,,,,21936.67
Watchog,233,move,8,Protect,21.0%,,,,,,,,,21936.67
Watchog,233,move,9,Double-Edge,19.5%,,,,,,,,,21936.67
Watchog,233,move,10,Gunk Shot,17.6%,,,,,,,,,21936.67
Watchog,233,held_item,1,Chople Berry,17.5%,,,,,,,,,21942.83
Watchog,233,held_item,2,Sitrus Berry,16.0%,,,,,,,,,21942.83
Watchog,233,held_item,3,Focus Sash,14.5%,,,,,,,,,21942.83
Watchog,233,held_item,4,Zoom Lens,9.2%,,,,,,,,,21942.83
Watchog,233,held_item,5,Quick Claw,8.6%,,,,,,,,,21942.83
Watchog,233,held_item,6,Silk Scarf,8.2%,,,,,,,,,21950.27
Watchog,233,held_item,7,Life Orb,7.4%,,,,,,,,,21950.27
Watchog,233,held_item,8,Bright Powder,3.7%,,,,,,,,,21950.27
Watchog,233,held_item,9,lron Ball,3.3%,,,,,,,,,21950.27
Watchog,233,held_item,10,Choice Scarf,2.1%,,,,,,,,,21950.27
Watchog,233,teammate,1,Charizard,,,,,,,,,,21956.82
Watchog,233,teammate,2,Hisuian Zoroark,,,,,,,,,,21956.82
Watchog,233,teammate,3,Farigiraf,,,,,,,,,,21956.82
Watchog,233,teammate,4,Garchomp,,,,,,,,,,21956.82
Watchog,233,teammate,5,Whimsicott,,,,,,,,,,21956.82
Watchog,233,teammate,6,Pinsir,,,,,,,,,,21959.80
Watchog,233,teammate,7,Politoed,,,,,,,,,,21959.80
Watchog,233,teammate,8,Venusaur,,,,,,,,,,21959.80
Watchog,233,teammate,9,Basculegion Female,,,,,,,,,,21959.80
Watchog,233,teammate,10,Basculegion Male,,,,,,,,,,21959.80
Watchog,233,stat_alignment,1,Adamant,32.2%,Attack,Sp. Atk,,,,,,,21971.22
Watchog,233,stat_alignment,2,Impish,21.3%,Defense,Sp. Atk,,,,,,,21971.22
Watchog,233,stat_alignment,3,Jolly,20.4%,Speed,Sp. Atk,,,,,,,21971.22
Watchog,233,stat_alignment,4,Brave,12.8%,Attack,Speed,,,,,,,21971.22
Watchog,233,stat_alignment,5,Relaxed,3.8%,Defense,Speed,,,,,,,21971.22
Watchog,233,stat_alignment,6,Modest,2.9%,Sp. Atk,Attack,,,,,,,21974.35
Watchog,233,stat_alignment,7,Bold,1.4%,Defense,Attack,,,,,,,21974.35
Watchog,233,stat_alignment,8,Lonely,1.4%,Attack,Defense,,,,,,,21974.35
Watchog,233,stat_alignment,9,Careful,1.0%,Sp. Def,Sp. Atk,,,,,,,21974.35
Watchog,233,stat_alignment,10,Timid,0.8%,Speed,Attack,,,,,,,21974.35
Watchog,233,stat_points,1,,22.1%,,,2,32,0,0,0,32,21976.65
Watchog,233,stat_points,2,,11.0%,,,32,2,32,0,0,0,21976.65
Watchog,233,stat_points,3,,6.7%,,,32,0,31,0,3,0,21976.65
Watchog,233,stat_points,4,,6.2%,,,32,32,0,0,2,0,21976.65
Watchog,233,stat_points,5,,6.2%,,,32,32,1,0,1,0,21976.65
Watchog,233,stat_points,6,,3.9%,,,0,32,2,0,0,32,21998.96
Watchog,233,stat_points,7,,2.8%,,,0,32,1,0,1,32,21998.96
Watchog,233,stat_points,8,,2.0%,,,25,20,0,21,0,0,21998.96
Watchog,233,ability,1,Analytic,59.4%,,,,,,,,,22013.12
Watchog,233,ability,2,Keen Eye,24.6%,,,,,,,,,22013.12
Watchog,233,ability,3,Illuminate,16.0%,,,,,,,,,22013.12
