pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Chimecho,164,move,1,Flash Cannon,54.6%,,,,,,,,,15409.20
Chimecho,164,move,2,Psychic,48.9%,,,,,,,,,15409.20
Chimecho,164,move,3,Trick Room,46.9%,,,,,,,,,15409.20
Chimecho,164,move,4,Protect,34.4%,,,,,,,,,15409.20
Chimecho,164,move,5,Recover,30.0%,,,,,,,,,15409.20
Chimecho,164,move,6,Stored Power,25.1%,,,,,,,,,15414.08
Chimecho,164,move,7,Boomburst,21.9%,,,,,,,,,15414.08
Chimecho,164,move,8,Cosmic Power,20.0%,,,,,,,,,15414.08
Chimecho,164,move,9,Calm Mind,18.3%,,,,,,,,,15414.08
Chimecho,164,move,10,Dazzling Gleam,18.1%,,,,,,,,,15414.08
Chimecho,164,held_item,1,Chimechite,88.6%,,,,,,,,,15417.67
Chimecho,164,held_item,2,Focus Sash,2.4%,,,,,,,,,15417.67
Chimecho,164,held_item,3,Sitrus Berry,2.2%,,,,,,,,,15417.67
Chimecho,164,held_item,4,Quick Claw,1.2%,,,,,,,,,15417.67
Chimecho,164,held_item,5,Life Orb,1.1%,,,,,,,,,15417.67
Chimecho,164,held_item,6,Leftovers,1.0%,,,,,,,,,15425.06
Chimecho,164,held_item,7,Colbur Berry,0.6%,,,,,,,,,15425.06
Chimecho,164,held_item,8,Mental Herb,0.5%,,,,,,,,,15425.06
Chimecho,164,held_item,9,Bright Powder,0.4%,,,,,,,,,15425.06
Chimecho,164,held_item,10,Twisted Spoon,0.2%,,,,,,,,,15425.06
Chimecho,164,teammate,1,Sinistcha,,,,,,,,,,15431.63
Chimecho,164,teammate,2,Incineroar,,,,,,,,,,15431.63
Chimecho,164,teammate,3,Farigiraf,,,,,,,,,,15431.63
Chimecho,164,teammate,4,Garchomp,,,,,,,,,,15431.63
Chimecho,164,teammate,5,Sylveon,,,,,,,,,,15431.63
Chimecho,164,teammate,6,Tyranitar,,,,,,,,,,15434.56
Chimecho,164,teammate,7,Alcremie,,,,,,,,,,15434.56
Chimecho,164,teammate,8,Mudsdale,,,,,,,,,,15434.56
Chimecho,164,teammate,9,Torkoal,,,,,,,,,,15434.56
Chimecho,164,teammate,10,Sableye,,,,,,,,,,15434.56
Chimecho,164,stat_alignment,1,Quiet,34.4%,Sp. Atk,Speed,,,,,,,15436.60
Chimecho,164,stat_alignment,2,Modest,24.6%,Sp. Atk,Attack,,,,,,,15436.60
Chimecho,164,stat_alignment,3,Bold,14.8%,Defense,Attack,,,,,,,15436.60
Chimecho,164,stat_alignment,4,Relaxed,9.2%,Defense,Speed,,,,,,,15436.60
Chimecho,164,stat_alignment,5,Calm,7.6%,Sp. Def,Attack,,,,,,,15436.60
Chimecho,164,stat_alignment,6,Sassy,3.5%,Sp. Def,Speed,,,,,,,15439.68
Chimecho,164,stat_alignment,7,Timid,2.7%,Speed,Attack,,,,,,,15439.68
Chimecho,164,stat_alignment,8,Mild,2.4%,Sp. Atk,Defense,,,,,,,15439.68
Chimecho,164,stat_alignment,9,Careful,0.2%,Sp. Def,Sp. Atk,,,,,,,15439.68
Chimecho,164,stat_alignment,10,Hasty,0.1%,Speed,Defense,,,,,,,15439.68
Chimecho,164,stat_points,1,,26.3%,,,32,0,2,32,0,0,15441.90
Chimecho,164,stat_points,2,,6.9%,,,32,0,0,32,2,0,15441.90
Chimecho,164,stat_points,3,,6.1%,,,32,0,32,0,2,0,15441.90
Chimecho,164,stat_points,4,,2.1%,,,32,0,0,32,0,2,15441.90
Chimecho,164,stat_points,5,,2.0%,,,2,0,32,0,32,0,15441.90
Chimecho,164,stat_points,6,,1.6%,,,32,0,2,0,32,0,15464.14
Chimecho,164,stat_points,7,,1.5%,,,0,0,32,32,2,0,15464.14
Chimecho,164,stat_points,8,,1.4%,,,32,0,20,0,14,0,15464.14
Chimecho,164,ability,1,Levitate,100.0%,,,,,,,,,15478.14
