pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Beedrill,129,move,1,Poison Jab,92.1%,,,,,,,,,34119.16
Beedrill,129,move,2,Drill Run,80.2%,,,,,,,,,34119.16
Beedrill,129,move,3,U-turn,76.0%,,,,,,,,,34119.16
Beedrill,129,move,4,Fell Stinger,55.6%,,,,,,,,,34119.16
Beedrill,129,move,5,Knock Off,35.0%,,,,,,,,,34119.16
Beedrill,129,move,6,Lunge,11.9%,,,,,,,,,34124.06
Beedrill,129,move,7,Cross Poison,7.0%,,,,,,,,,34124.06
Beedrill,129,move,8,Brick Break,6.6%,,,,,,,,,34124.06
Beedrill,129,move,9,Pin Missile,5.5%,,,,,,,,,34124.06
Beedrill,129,move,10,Throat Chop,4.8%,,,,,,,,,34124.06
Beedrill,129,held_item,1,Beedrillite,98.3%,,,,,,,,,34128.20
Beedrill,129,held_item,2,Scope Lens,0.6%,,,,,,,,,34128.20
Beedrill,129,held_item,3,Focus Sash,0.3%,,,,,,,,,34128.20
Beedrill,129,held_item,4,Choice Scarf,0.3%,,,,,,,,,34128.20
Beedrill,129,held_item,5,White Herb,0.1%,,,,,,,,,34128.20
Beedrill,129,held_item,6,Leftovers,0.1%,,,,,,,,,34135.58
Beedrill,129,held_item,7,Quick Claw,0.1%,,,,,,,,,34135.58
Beedrill,129,held_item,8,Life Orb,0.0%,,,,,,,,,34135.58
Beedrill,129,held_item,9,Muscle Band,0.0%,,,,,,,,,34135.58
Beedrill,129,held_item,10,Focus Band,0.0%,,,,,,,,,34135.58
Beedrill,129,teammate,1,Garchomp,,,,,,,,,,34142.07
Beedrill,129,teammate,2,Volcarona,,,,,,,,,,34142.07
Beedrill,129,teammate,3,Meowscarada,,,,,,,,,,34142.07
Beedrill,129,teammate,4,Primarina,,,,,,,,,,34142.07
Beedrill,129,teammate,5,Araquanid,,,,,,,,,,34142.07
Beedrill,129,teammate,6,Hydreigon,,,,,,,,,,34145.09
Beedrill,129,teammate,7,Rotom Wash,,,,,,,,,,34145.09
Beedrill,129,teammate,8,Corviknight,,,,,,,,,,34145.09
Beedrill,129,teammate,9,Mimikyu,,,,,,,,,,34145.09
Beedrill,129,teammate,10,Archaludon,,,,,,,,,,34145.09
Beedrill,129,stat_alignment,1,Jolly,86.8%,Speed,Sp. Atk,,,,,,,34147.19
Beedrill,129,stat_alignment,2,Adamant,9.8%,Attack,Sp. Atk,,,,,,,34147.19
Beedrill,129,stat_alignment,3,Hasty,1.0%,Speed,Defense,,,,,,,34147.19
Beedrill,129,stat_alignment,4,Lonely,0.5%,Attack,Defense,,,,,,,34147.19
Beedrill,129,stat_alignment,5,Naive,0.4%,Speed,Sp. Def,,,,,,,34147.19
Beedrill,129,stat_alignment,6,Naughty,0.3%,Attack,Sp. Def,,,,,,,34150.26
Beedrill,129,stat_alignment,7,Timid,0.3%,Speed,Attack,,,,,,,34150.26
Beedrill,129,stat_alignment,8,Impish,0.3%,Defense,Sp. Atk,,,,,,,34150.26
Beedrill,129,stat_alignment,9,Gentle,0.1%,Sp. Def,Defense,,,,,,,34150.26
Beedrill,129,stat_alignment,10,Careful,0.1%,Sp. Def,Sp. Atk,,,,,,,34150.26
Beedrill,129,stat_points,1,,56.3%,,,2,32,0,0,0,32,34152.52
Beedrill,129,stat_points,2,,10.3%,,,1,32,1,0,0,32,34152.52
Beedrill,129,stat_points,3,,7.4%,,,0,32,2,0,0,32,34152.52
Beedrill,129,stat_points,4,,6.2%,,,0,32,0,0,2,32,34152.52
Beedrill,129,stat_points,5,,4.4%,,,1,32,0,0,1,32,34152.52
Beedrill,129,stat_points,6,,0.8%,,,1,32,5,0,0,28,34174.72
Beedrill,129,stat_points,7,,0.7%,,,3,32,0,0,0,31,34174.72
Beedrill,129,stat_points,8,,0.7%,,,1,32,0,0,0,32,34174.72
Beedrill,129,ability,1,Swarm,52.8%,,,,,,,,,34188.83
Beedrill,129,ability,2,Sniper,47.2%,,,,,,,,,34188.83
