pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Lopunny,38,move,1,Fake Out,70.8%,,,,,,,,,25482.53
Lopunny,38,move,2,Triple Axel,69.4%,,,,,,,,,25482.53
Lopunny,38,move,3,Close Combat,62.0%,,,,,,,,,25482.53
Lopunny,38,move,4,Mach Punch,45.0%,,,,,,,,,25482.53
Lopunny,38,move,5,Swords Dance,36.4%,,,,,,,,,25482.53
Lopunny,38,move,6,High Jump Kick,32.6%,,,,,,,,,25486.98
Lopunny,38,move,7,U-turn,23.6%,,,,,,,,,25486.98
Lopunny,38,move,8,Thunder Punch,8.8%,,,,,,,,,25486.98
Lopunny,38,move,9,Mega Kick,7.8%,,,,,,,,,25486.98
Lopunny,38,move,10,Ice Punch,7.4%,,,,,,,,,25486.98
Lopunny,38,held_item,1,Lopunnite,96.6%,,,,,,,,,25492.62
Lopunny,38,held_item,2,Sitrus Berry,1.0%,,,,,,,,,25492.62
Lopunny,38,held_item,3,Mental Herb,0.7%,,,,,,,,,25492.62
Lopunny,38,held_item,4,Choice Scarf,0.4%,,,,,,,,,25492.62
Lopunny,38,held_item,5,Focus Sash,0.3%,,,,,,,,,25492.62
Lopunny,38,held_item,6,Chople Berry,0.2%,,,,,,,,,25500.01
Lopunny,38,held_item,7,Leftovers,0.1%,,,,,,,,,25500.01
Lopunny,38,held_item,8,Lum Berry,0.1%,,,,,,,,,25500.01
Lopunny,38,held_item,9,lron Ball,0.1%,,,,,,,,,25500.01
Lopunny,38,held_item,10,Bright Powder,0.0%,,,,,,,,,25500.01
Lopunny,38,teammate,1,Meowscarada,,,,,,,,,,25506.48
Lopunny,38,teammate,2,Hippowdon,,,,,,,,,,25506.48
Lopunny,38,teammate,3,Garchomp,,,,,,,,,,25506.48
Lopunny,38,teammate,4,Archaludon,,,,,,,,,,25506.48
Lopunny,38,teammate,5,Aegislash Shield Forme,,,,,,,,,,25506.48
Lopunny,38,teammate,6,Mimikyu,,,,,,,,,,25509.40
Lopunny,38,teammate,7,Glimmora,,,,,,,,,,25509.40
Lopunny,38,teammate,8,Primarina,,,,,,,,,,25509.40
Lopunny,38,teammate,9,Dragonite,,,,,,,,,,25509.40
Lopunny,38,teammate,10,Greninja,,,,,,,,,,25509.40
Lopunny,38,stat_alignment,1,Jolly,63.6%,Speed,Sp. Atk,,,,,,,25511.40
Lopunny,38,stat_alignment,2,Adamant,34.1%,Attack,Sp. Atk,,,,,,,25511.40
Lopunny,38,stat_alignment,3,Timid,0.5%,Speed,Attack,,,,,,,25511.40
Lopunny,38,stat_alignment,4,Impish,0.5%,Defense,Sp. Atk,,,,,,,25511.40
Lopunny,38,stat_alignment,5,Careful,0.3%,Sp. Def,Sp. Atk,,,,,,,25511.40
Lopunny,38,stat_alignment,6,Naive,0.2%,Speed,Sp. Def,,,,,,,25514.41
Lopunny,38,stat_alignment,7,Hasty,0.2%,Speed,Defense,,,,,,,25514.41
Lopunny,38,stat_alignment,8,Naughty,0.2%,Attack,Sp. Def,,,,,,,25514.41
Lopunny,38,stat_alignment,9,Lonely,0.1%,Attack,Defense,,,,,,,25514.41
Lopunny,38,stat_alignment,10,Brave,0.1%,Attack,Speed,,,,,,,25514.41
Lopunny,38,stat_points,1,,41.3%,,,1,32,1,0,0,32,25516.55
Lopunny,38,stat_points,2,,28.2%,,,2,32,0,0,0,32,25516.55
Lopunny,38,stat_points,3,,4.7%,,,0,32,2,0,0,32,25516.55
Lopunny,38,stat_points,4,,4.6%,,,1,32,0,0,1,32,25516.55
Lopunny,38,stat_points,5,,2.5%,,,0,32,0,0,2,32,25516.55
Lopunny,38,stat_points,6,,0.9%,,,32,0,2,0,0,32,25539.58
Lopunny,38,stat_points,7,,0.8%,,,11,27,0,0,0,28,25539.58
Lopunny,38,stat_points,8,,0.7%,,,7,32,9,0,0,18,25539.58
Lopunny,38,ability,1,Limber,75.7%,,,,,,,,,25553.71
Lopunny,38,ability,2,Cute Charm,21.4%,,,,,,,,,25553.71
Lopunny,38,ability,3,Klutz,2.9%,,,,,,,,,25553.71
