pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Excadrill,42,move,1,Earthquake,98.9%,,,,,,,,,25818.88
Excadrill,42,move,2,Iron Head,97.7%,,,,,,,,,25818.88
Excadrill,42,move,3,Rock Slide,68.2%,,,,,,,,,25818.88
Excadrill,42,move,4,Horn Drill,34.2%,,,,,,,,,25818.88
Excadrill,42,move,5,Swords Dance,26.8%,,,,,,,,,25818.88
Excadrill,42,move,6,Brick Break,15.4%,,,,,,,,,25823.91
Excadrill,42,move,7,Rock Tomb,11.7%,,,,,,,,,25823.91
Excadrill,42,move,8,Rapid Spin,8.9%,,,,,,,,,25823.91
Excadrill,42,move,9,Poison Jab,6.4%,,,,,,,,,25823.91
Excadrill,42,move,10,Stealth Rock,5.3%,,,,,,,,,25823.91
Excadrill,42,held_item,1,Choice Scarf,47.4%,,,,,,,,,25827.88
Excadrill,42,held_item,2,Life Orb,21.2%,,,,,,,,,25827.88
Excadrill,42,held_item,3,Focus Sash,19.0%,,,,,,,,,25827.88
Excadrill,42,held_item,4,Soft Sand,4.7%,,,,,,,,,25827.88
Excadrill,42,held_item,5,Excadrite,3.5%,,,,,,,,,25827.88
Excadrill,42,held_item,6,Sitrus Berry,0.6%,,,,,,,,,25835.21
Excadrill,42,held_item,7,Lum Berry,0.6%,,,,,,,,,25835.21
Excadrill,42,held_item,8,Expert Belt,0.5%,,,,,,,,,25835.21
Excadrill,42,held_item,9,Quick Claw,0.5%,,,,,,,,,25835.21
Excadrill,42,held_item,10,Shuca Berry,0.3%,,,,,,,,,25835.21
Excadrill,42,teammate,1,Tyranitar,,,,,,,,,,25841.67
Excadrill,42,teammate,2,Scovillain,,,,,,,,,,25841.67
Excadrill,42,teammate,3,Dragonite,,,,,,,,,,25841.67
Excadrill,42,teammate,4,Primarina,,,,,,,,,,25841.67
Excadrill,42,teammate,5,Hippowdon,,,,,,,,,,25841.67
Excadrill,42,teammate,6,Gyarados,,,,,,,,,,25844.55
Excadrill,42,teammate,7,Mimikyu,,,,,,,,,,25844.55
Excadrill,42,teammate,8,Staraptor,,,,,,,,,,25844.55
Excadrill,42,teammate,9,Meowscarada,,,,,,,,,,25844.55
Excadrill,42,teammate,10,Delphox,,,,,,,,,,25844.55
Excadrill,42,stat_alignment,1,Adamant,53.8%,Attack,Sp. Atk,,,,,,,25846.62
Excadrill,42,stat_alignment,2,Jolly,44.0%,Speed,Sp. Atk,,,,,,,25846.62
Excadrill,42,stat_alignment,3,Naughty,0.5%,Attack,Sp. Def,,,,,,,25846.62
Excadrill,42,stat_alignment,4,Lonely,0.3%,Attack,Defense,,,,,,,25846.62
Excadrill,42,stat_alignment,5,Careful,0.3%,Sp. Def,Sp. Atk,,,,,,,25846.62
Excadrill,42,stat_alignment,6,Impish,0.3%,Defense,Sp. Atk,,,,,,,25849.66
Excadrill,42,stat_alignment,7,Hasty,0.2%,Speed,Defense,,,,,,,25849.66
Excadrill,42,stat_alignment,8,Naive,0.2%,Speed,Sp. Def,,,,,,,25849.66
Excadrill,42,stat_alignment,9,Brave,0.1%,Attack,Speed,,,,,,,25849.66
Excadrill,42,stat_alignment,10,Timid,0.1%,Speed,Attack,,,,,,,25849.66
Excadrill,42,stat_points,1,,48.9%,,,2,32,0,0,0,32,25851.77
Excadrill,42,stat_points,2,,15.8%,,,0,32,2,0,0,32,25851.77
Excadrill,42,stat_points,3,,4.2%,,,0,32,0,0,2,32,25851.77
Excadrill,42,stat_points,4,,4.0%,,,0,32,9,0,0,25,25851.77
Excadrill,42,stat_points,5,,3.3%,,,0,32,1,0,1,32,25851.77
Excadrill,42,stat_points,6,,1.0%,,,0,32,15,0,0,19,25874.33
Excadrill,42,stat_points,7,,0.7%,,,0,32,8,0,0,26,25874.33
Excadrill,42,stat_points,8,,0.6%,,,4,32,0,0,0,30,25874.33
Excadrill,42,ability,1,Mold Breaker,71.6%,,,,,,,,,25888.45
Excadrill,42,ability,2,Sand Rush,27.6%,,,,,,,,,25888.45
Excadrill,42,ability,3,Sand Force,0.8%,,,,,,,,,25888.45
