pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Slurpuff,163,move,1,Sticky Web,82.0%,,,,,,,,,37371.12
Slurpuff,163,move,2,Yawn,72.3%,,,,,,,,,37371.12
Slurpuff,163,move,3,Endeavor,60.8%,,,,,,,,,37371.12
Slurpuff,163,move,4,Dazzling Gleam,45.1%,,,,,,,,,37371.12
Slurpuff,163,move,5,Misty Explosion,24.6%,,,,,,,,,37371.12
Slurpuff,163,move,6,Draining Kiss,18.0%,,,,,,,,,37375.61
Slurpuff,163,move,7,Cotton Guard,15.1%,,,,,,,,,37375.61
Slurpuff,163,move,8,Calm Mind,14.1%,,,,,,,,,37375.61
Slurpuff,163,move,9,Flamethrower,13.6%,,,,,,,,,37375.61
Slurpuff,163,move,10,Surf,5.4%,,,,,,,,,37375.61
Slurpuff,163,held_item,1,Sitrus Berry,50.9%,,,,,,,,,37379.68
Slurpuff,163,held_item,2,Focus Sash,27.5%,,,,,,,,,37379.68
Slurpuff,163,held_item,3,Oran Berry,9.7%,,,,,,,,,37379.68
Slurpuff,163,held_item,4,Leftovers,2.5%,,,,,,,,,37379.68
Slurpuff,163,held_item,5,Chesto Berry,1.5%,,,,,,,,,37379.68
Slurpuff,163,held_item,6,Babiri Berry,1.4%,,,,,,,,,37387.13
Slurpuff,163,held_item,7,Mental Herb,1.3%,,,,,,,,,37387.13
Slurpuff,163,held_item,8,Lum Berry,1.1%,,,,,,,,,37387.13
Slurpuff,163,held_item,9,Quick Claw,0.6%,,,,,,,,,37387.13
Slurpuff,163,held_item,10,Kebia Berry,0.6%,,,,,,,,,37387.13
Slurpuff,163,teammate,1,Garchomp,,,,,,,,,,37393.72
Slurpuff,163,teammate,2,Raichu,,,,,,,,,,37393.72
Slurpuff,163,teammate,3,Archaludon,,,,,,,,,,37393.72
Slurpuff,163,teammate,4,Gyarados,,,,,,,,,,37393.72
Slurpuff,163,teammate,5,Hydreigon,,,,,,,,,,37393.72
Slurpuff,163,teammate,6,Mimikyu,,,,,,,,,,37396.74
Slurpuff,163,teammate,7,Staraptor,,,,,,,,,,37396.74
Slurpuff,163,teammate,8,Meowscarada,,,,,,,,,,37396.74
Slurpuff,163,teammate,9,Basculegion Male,,,,,,,,,,37396.74
Slurpuff,163,teammate,10,Charizard,,,,,,,,,,37396.74
Slurpuff,163,stat_alignment,1,Timid,30.5%,Speed,Attack,,,,,,,37398.89
Slurpuff,163,stat_alignment,2,Bold,27.9%,Defense,Attack,,,,,,,37398.89
Slurpuff,163,stat_alignment,3,Calm,15.1%,Sp. Def,Attack,,,,,,,37398.89
Slurpuff,163,stat_alignment,4,Modest,13.1%,Sp. Atk,Attack,,,,,,,37398.89
Slurpuff,163,stat_alignment,5,Hasty,4.8%,Speed,Defense,,,,,,,37398.89
Slurpuff,163,stat_alignment,6,Mild,1.5%,Sp. Atk,Defense,,,,,,,37401.99
Slurpuff,163,stat_alignment,7,Quiet,1.1%,Sp. Atk,Speed,,,,,,,37401.99
Slurpuff,163,stat_alignment,8,Adamant,0.9%,Attack,Sp. Atk,,,,,,,37401.99
Slurpuff,163,stat_alignment,9,Naive,0.9%,Speed,Sp. Def,,,,,,,37401.99
Slurpuff,163,stat_alignment,10,Careful,0.8%,Sp. Def,Sp. Atk,,,,,,,37401.99
Slurpuff,163,stat_points,1,,15.8%,,,2,0,0,32,0,32,37404.26
Slurpuff,163,stat_points,2,,7.5%,,,32,0,11,0,20,3,37404.26
Slurpuff,163,stat_points,3,,5.4%,,,0,0,0,32,0,32,37404.26
Slurpuff,163,stat_points,4,,3.2%,,,0,0,0,32,2,32,37404.26
Slurpuff,163,stat_points,5,,2.1%,,,32,0,32,0,2,0,37404.26
Slurpuff,163,stat_points,6,,1.7%,,,32,0,2,0,0,32,37426.66
Slurpuff,163,stat_points,7,,1.5%,,,32,0,0,2,0,32,37426.66
Slurpuff,163,stat_points,8,,1.5%,,,32,0,0,0,19,15,37426.66
Slurpuff,163,ability,1,Unburden,87.6%,,,,,,,,,37440.95
Slurpuff,163,ability,2,Sweet Veil,12.4%,,,,,,,,,37440.95
