pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Milotic,63,move,1,Scald,92.6%,,,,,,,,,28233.21
Milotic,63,move,2,Recover,91.4%,,,,,,,,,28233.21
Milotic,63,move,3,Ice Beam,62.7%,,,,,,,,,28233.21
Milotic,63,move,4,Mirror Coat,62.2%,,,,,,,,,28233.21
Milotic,63,move,5,Haze,28.5%,,,,,,,,,28233.21
Milotic,63,move,6,Hypnosis,6.2%,,,,,,,,,28241.01
Milotic,63,move,7,Flip Turn,6.2%,,,,,,,,,28241.01
Milotic,63,move,8,Coil,6.1%,,,,,,,,,28241.01
Milotic,63,move,9,Alluring Voice,5.3%,,,,,,,,,28241.01
Milotic,63,move,10,Icy Wind,4.1%,,,,,,,,,28241.01
Milotic,63,held_item,1,Leftovers,62.0%,,,,,,,,,28247.58
Milotic,63,held_item,2,Sitrus Berry,21.6%,,,,,,,,,28247.58
Milotic,63,held_item,3,Lum Berry,4.8%,,,,,,,,,28247.58
Milotic,63,held_item,4,Mystic Water,1.7%,,,,,,,,,28247.58
Milotic,63,held_item,5,Quick Claw,1.2%,,,,,,,,,28247.58
Milotic,63,held_item,6,Bright Powder,1.2%,,,,,,,,,28255.34
Milotic,63,held_item,7,Focus Sash,1.1%,,,,,,,,,28255.34
Milotic,63,held_item,8,Wacan Berry,0.9%,,,,,,,,,28255.34
Milotic,63,held_item,9,Shell Bell,0.9%,,,,,,,,,28255.34
Milotic,63,held_item,10,Life Orb,0.5%,,,,,,,,,28255.34
Milotic,63,teammate,1,Garchomp,,,,,,,,,,28262.27
Milotic,63,teammate,2,Mimikyu,,,,,,,,,,28262.27
Milotic,63,teammate,3,Meowscarada,,,,,,,,,,28262.27
Milotic,63,teammate,4,Metagross,,,,,,,,,,28262.27
Milotic,63,teammate,5,Charizard,,,,,,,,,,28262.27
Milotic,63,teammate,6,Blaziken,,,,,,,,,,28265.30
Milotic,63,teammate,7,Delphox,,,,,,,,,,28265.30
Milotic,63,teammate,8,Dragonite,,,,,,,,,,28265.30
Milotic,63,teammate,9,Raichu,,,,,,,,,,28265.30
Milotic,63,teammate,10,Archaludon,,,,,,,,,,28265.30
Milotic,63,stat_alignment,1,Bold,33.5%,Defense,Attack,,,,,,,28267.47
Milotic,63,stat_alignment,2,Calm,25.3%,Sp. Def,Attack,,,,,,,28267.47
Milotic,63,stat_alignment,3,Modest,12.1%,Sp. Atk,Attack,,,,,,,28267.47
Milotic,63,stat_alignment,4,Relaxed,3.2%,Defense,Speed,,,,,,,28267.47
Milotic,63,stat_alignment,5,Sassy,1.5%,Sp. Def,Speed,,,,,,,28267.47
Milotic,63,stat_alignment,6,Timid,1.5%,Speed,Attack,,,,,,,28270.61
Milotic,63,stat_alignment,7,Quiet,0.8%,Sp. Atk,Speed,,,,,,,28270.61
Milotic,63,stat_alignment,8,Impish,0.5%,Defense,Sp. Atk,,,,,,,28270.61
Milotic,63,stat_alignment,9,Careful,0.4%,Sp. Def,Sp. Atk,,,,,,,28270.61
Milotic,63,stat_alignment,10,Mild,0.4%,Sp. Atk,Defense,,,,,,,28270.61
Milotic,63,stat_points,1,,25.9%,,,32,0,32,0,2,0,28272.87
Milotic,63,stat_points,2,,7.2%,,,32,0,2,0,32,0,28272.87
Milotic,63,stat_points,3,,4.2%,,,32,0,32,2,0,0,28272.87
Milotic,63,stat_points,4,,3.2%,,,31,0,32,0,3,0,28272.87
Milotic,63,stat_points,5,,3.2%,,,32,0,0,2,32,0,28272.87
Milotic,63,stat_points,6,,2.2%,,,32,0,27,0,0,7,28296.22
Milotic,63,stat_points,7,,1.9%,,,32,0,2,32,0,0,28296.22
Milotic,63,stat_points,8,,1.5%,,,32,0,32,0,0,0,28296.22
Milotic,63,ability,1,Competitive,67.8%,,,,,,,,,28310.80
Milotic,63,ability,2,Marvel Scale,20.9%,,,,,,,,,28310.80
Milotic,63,ability,3,Cute Charm,11.3%,,,,,,,,,28310.80
