pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Kangaskhan,71,move,1,Fake Out,73.6%,,,,,,,,,29087.86
Kangaskhan,71,move,2,Earthquake,67.0%,,,,,,,,,29087.86
Kangaskhan,71,move,3,Sucker Punch,65.3%,,,,,,,,,29087.86
Kangaskhan,71,move,4,Ice Punch,45.2%,,,,,,,,,29087.86
Kangaskhan,71,move,5,Body Slam,32.7%,,,,,,,,,29087.86
Kangaskhan,71,move,6,Double-Edge,28.2%,,,,,,,,,29094.88
Kangaskhan,71,move,7,Drain Punch,15.7%,,,,,,,,,29094.88
Kangaskhan,71,move,8,Last Resort,10.9%,,,,,,,,,29094.88
Kangaskhan,71,move,9,Fire Punch,8.3%,,,,,,,,,29094.88
Kangaskhan,71,move,10,Thunder Punch,7.2%,,,,,,,,,29094.88
Kangaskhan,71,held_item,1,Kangaskhanite,89.5%,,,,,,,,,29098.53
Kangaskhan,71,held_item,2,Silk Scarf,4.7%,,,,,,,,,29098.53
Kangaskhan,71,held_item,3,Life Orb,1.2%,,,,,,,,,29098.53
Kangaskhan,71,held_item,4,Chople Berry,0.9%,,,,,,,,,29098.53
Kangaskhan,71,held_item,5,Sitrus Berry,0.5%,,,,,,,,,29098.53
Kangaskhan,71,held_item,6,Metronome,0.4%,,,,,,,,,29106.30
Kangaskhan,71,held_item,7,Focus Sash,0.3%,,,,,,,,,29106.30
Kangaskhan,71,held_item,8,Leftovers,0.3%,,,,,,,,,29106.30
Kangaskhan,71,held_item,9,Quick Claw,0.3%,,,,,,,,,29106.30
Kangaskhan,71,held_item,10,Lum Berry,0.3%,,,,,,,,,29106.30
Kangaskhan,71,teammate,1,Garchomp,,,,,,,,,,29113.41
Kangaskhan,71,teammate,2,Archaludon,,,,,,,,,,29113.41
Kangaskhan,71,teammate,3,Primarina,,,,,,,,,,29113.41
Kangaskhan,71,teammate,4,Dragonite,,,,,,,,,,29113.41
Kangaskhan,71,teammate,5,Aegislash Shield Forme,,,,,,,,,,29113.41
Kangaskhan,71,teammate,6,Greninja,,,,,,,,,,29116.47
Kangaskhan,71,teammate,7,Kingambit,,,,,,,,,,29116.47
Kangaskhan,71,teammate,8,Mimikyu,,,,,,,,,,29116.47
Kangaskhan,71,teammate,9,Hippowdon,,,,,,,,,,29116.47
Kangaskhan,71,teammate,10,Meowscarada,,,,,,,,,,29116.47
Kangaskhan,71,stat_alignment,1,Adamant,86.5%,Attack,Sp. Atk,,,,,,,29118.59
Kangaskhan,71,stat_alignment,2,Jolly,8.0%,Speed,Sp. Atk,,,,,,,29118.59
Kangaskhan,71,stat_alignment,3,Impish,1.7%,Defense,Sp. Atk,,,,,,,29118.59
Kangaskhan,71,stat_alignment,4,Brave,1.3%,Attack,Speed,,,,,,,29118.59
Kangaskhan,71,stat_alignment,5,Naughty,0.8%,Attack,Sp. Def,,,,,,,29118.59
Kangaskhan,71,stat_alignment,6,Careful,0.4%,Sp. Def,Sp. Atk,,,,,,,29121.73
Kangaskhan,71,stat_alignment,7,Lonely,0.4%,Attack,Defense,,,,,,,29121.73
Kangaskhan,71,stat_alignment,8,Modest,0.2%,Sp. Atk,Attack,,,,,,,29121.73
Kangaskhan,71,stat_alignment,9,Naive,0.1%,Speed,Sp. Def,,,,,,,29121.73
Kangaskhan,71,stat_alignment,10,Hasty,0.1%,Speed,Defense,,,,,,,29121.73
Kangaskhan,71,stat_points,1,,18.0%,,,2,32,0,0,0,32,29124.00
Kangaskhan,71,stat_points,2,,12.0%,,,21,32,0,0,0,13,29124.00
Kangaskhan,71,stat_points,3,,9.2%,,,32,32,0,0,0,2,29124.00
Kangaskhan,71,stat_points,4,,8.2%,,,1,32,1,0,0,32,29124.00
Kangaskhan,71,stat_points,5,,4.3%,,,32,32,2,0,0,0,29124.00
Kangaskhan,71,stat_points,6,,3.0%,,,27,32,5,0,1,1,29148.06
Kangaskhan,71,stat_points,7,,2.4%,,,0,32,2,0,0,32,29148.06
Kangaskhan,71,stat_points,8,,2.2%,,,27,32,0,0,0,7,29148.06
Kangaskhan,71,ability,1,scrappy,90.6%,,,,,,,,,29163.05
Kangaskhan,71,ability,2,Inner Focus,7.5%,,,,,,,,,29163.05
Kangaskhan,71,ability,3,Early Bird,1.8%,,,,,,,,,29163.05
