pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Houndstone,87,move,1,Last Respects,88.6%,,,,,,,,,30682.48
Houndstone,87,move,2,Shadow Sneak,75.4%,,,,,,,,,30682.48
Houndstone,87,move,3,Will-O-Wisp,49.0%,,,,,,,,,30682.48
Houndstone,87,move,4,Play Rough,44.5%,,,,,,,,,30682.48
Houndstone,87,move,5,Pain Split,38.0%,,,,,,,,,30682.48
Houndstone,87,move,6,Yawn,13.0%,,,,,,,,,30687.17
Houndstone,87,move,7,Howl,12.7%,,,,,,,,,30687.17
Houndstone,87,move,8,Body Press,11.0%,,,,,,,,,30687.17
Houndstone,87,move,9,Poltergeist,10.0%,,,,,,,,,30687.17
Houndstone,87,move,10,Destiny Bond,8.1%,,,,,,,,,30687.17
Houndstone,87,held_item,1,Spell Tag,47.8%,,,,,,,,,30691.03
Houndstone,87,held_item,2,Leftovers,25.0%,,,,,,,,,30691.03
Houndstone,87,held_item,3,Life Orb,11.2%,,,,,,,,,30691.03
Houndstone,87,held_item,4,Sitrus Berry,6.2%,,,,,,,,,30691.03
Houndstone,87,held_item,5,Focus Sash,1.6%,,,,,,,,,30691.03
Houndstone,87,held_item,6,Choice Scarf,1.6%,,,,,,,,,30699.03
Houndstone,87,held_item,7,Kasib Berry,1.1%,,,,,,,,,30699.03
Houndstone,87,held_item,8,Lum Berry,0.8%,,,,,,,,,30699.03
Houndstone,87,held_item,9,Chesto Berry,0.8%,,,,,,,,,30699.03
Houndstone,87,held_item,10,Quick Claw,0.7%,,,,,,,,,30699.03
Houndstone,87,teammate,1,Tyranitar,,,,,,,,,,30706.20
Houndstone,87,teammate,2,Excadrill,,,,,,,,,,30706.20
Houndstone,87,teammate,3,Scovillain,,,,,,,,,,30706.20
Houndstone,87,teammate,4,Dragonite,,,,,,,,,,30706.20
Houndstone,87,teammate,5,Hippowdon,,,,,,,,,,30706.20
Houndstone,87,teammate,6,Staraptor,,,,,,,,,,30709.23
Houndstone,87,teammate,7,Garchomp,,,,,,,,,,30709.23
Houndstone,87,teammate,8,Gengar,,,,,,,,,,30709.23
Houndstone,87,teammate,9,Starmie,,,,,,,,,,30709.23
Houndstone,87,teammate,10,Primarina,,,,,,,,,,30709.23
Houndstone,87,stat_alignment,1,Adamant,60.3%,Attack,Sp. Atk,,,,,,,30711.39
Houndstone,87,stat_alignment,2,Impish,27.9%,Defense,Sp. Atk,,,,,,,30711.39
Houndstone,87,stat_alignment,3,Jolly,6.0%,Speed,Sp. Atk,,,,,,,30711.39
Houndstone,87,stat_alignment,4,Careful,1.7%,Sp. Def,Sp. Atk,,,,,,,30711.39
Houndstone,87,stat_alignment,5,Bold,1.1%,Defense,Attack,,,,,,,30711.39
Houndstone,87,stat_alignment,6,Brave,1.0%,Attack,Speed,,,,,,,30714.60
Houndstone,87,stat_alignment,7,Relaxed,0.7%,Defense,Speed,,,,,,,30714.60
Houndstone,87,stat_alignment,8,Naughty,0.3%,Attack,Sp. Def,,,,,,,30714.60
Houndstone,87,stat_alignment,9,Sassy,0.2%,Sp. Def,Speed,,,,,,,30714.60
Houndstone,87,stat_alignment,10,Lonely,0.2%,Attack,Defense,,,,,,,30714.60
Houndstone,87,stat_points,1,,23.2%,,,2,32,0,0,0,32,30716.91
Houndstone,87,stat_points,2,,16.5%,,,28,10,0,0,0,28,30716.91
Houndstone,87,stat_points,3,,8.9%,,,32,0,32,0,2,0,30716.91
Houndstone,87,stat_points,4,,4.8%,,,32,2,32,0,0,0,30716.91
Houndstone,87,stat_points,5,,4.4%,,,2,32,4,0,0,28,30716.91
Houndstone,87,stat_points,6,,2.9%,,,32,0,32,0,0,2,30741.75
Houndstone,87,stat_points,7,,2.1%,,,32,0,30,0,0,4,30741.75
Houndstone,87,stat_points,8,,2.1%,,,0,32,2,0,0,32,30741.75
Houndstone,87,ability,1,Sand Rush,60.4%,,,,,,,,,30757.38
Houndstone,87,ability,2,Fluffy,39.6%,,,,,,,,,30757.38
