pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Alakazam,121,move,1,Protect,63.0%,,,,,,,,,11040.57
Alakazam,121,move,2,Psychic,52.9%,,,,,,,,,11040.57
Alakazam,121,move,3,Expanding Force,47.9%,,,,,,,,,11040.57
Alakazam,121,move,4,Focus Blast,38.6%,,,,,,,,,11040.57
Alakazam,121,move,5,Dazzling Gleam,36.8%,,,,,,,,,11040.57
Alakazam,121,move,6,Shadow Ball,33.4%,,,,,,,,,11045.01
Alakazam,121,move,7,Energy Ball,22.0%,,,,,,,,,11045.01
Alakazam,121,move,8,Speed Swap,19.0%,,,,,,,,,11045.01
Alakazam,121,move,9,Encore,9.4%,,,,,,,,,11045.01
Alakazam,121,move,10,Psychic Terrain,9.1%,,,,,,,,,11045.01
Alakazam,121,held_item,1,Alakazite,55.8%,,,,,,,,,11048.58
Alakazam,121,held_item,2,Focus Sash,22.3%,,,,,,,,,11048.58
Alakazam,121,held_item,3,Life Orb,8.7%,,,,,,,,,11048.58
Alakazam,121,held_item,4,Twisted Spoon,2.5%,,,,,,,,,11048.58
Alakazam,121,held_item,5,Colbur Berry,1.7%,,,,,,,,,11048.58
Alakazam,121,held_item,6,Choice Scarf,1.4%,,,,,,,,,11055.94
Alakazam,121,held_item,7,Wise Glasses,1.2%,,,,,,,,,11055.94
Alakazam,121,held_item,8,Quick Claw,1.0%,,,,,,,,,11055.94
Alakazam,121,held_item,9,Sitrus Berry,1.0%,,,,,,,,,11055.94
Alakazam,121,held_item,10,Expert Belt,0.7%,,,,,,,,,11055.94
Alakazam,121,teammate,1,Meowstic,,,,,,,,,,11062.53
Alakazam,121,teammate,2,Sneasler,,,,,,,,,,11062.53
Alakazam,121,teammate,3,Sinistcha,,,,,,,,,,11062.53
Alakazam,121,teammate,4,Garchomp,,,,,,,,,,11062.53
Alakazam,121,teammate,5,Whimsicott,,,,,,,,,,11062.53
Alakazam,121,teammate,6,Farigiraf,,,,,,,,,,11065.48
Alakazam,121,teammate,7,Incineroar,,,,,,,,,,11065.48
Alakazam,121,teammate,8,Kingambit,,,,,,,,,,11065.48
Alakazam,121,teammate,9,Charizard,,,,,,,,,,11065.48
Alakazam,121,teammate,10,Basculegion Male,,,,,,,,,,11065.48
Alakazam,121,stat_alignment,1,Timid,63.8%,Speed,Attack,,,,,,,11067.51
Alakazam,121,stat_alignment,2,Modest,27.6%,Sp. Atk,Attack,,,,,,,11067.51
Alakazam,121,stat_alignment,3,Hasty,2.8%,Speed,Defense,,,,,,,11067.51
Alakazam,121,stat_alignment,4,Mild,1.7%,Sp. Atk,Defense,,,,,,,11067.51
Alakazam,121,stat_alignment,5,Bold,1.4%,Defense,Attack,,,,,,,11067.51
Alakazam,121,stat_alignment,6,Calm,0.6%,Sp. Def,Attack,,,,,,,11070.57
Alakazam,121,stat_alignment,7,Jolly,0.4%,Speed,Sp. Atk,,,,,,,11070.57
Alakazam,121,stat_alignment,8,Gentle,0.4%,Sp. Def,Defense,,,,,,,11070.57
Alakazam,121,stat_alignment,9,Quiet,0.4%,Sp. Atk,Speed,,,,,,,11070.57
Alakazam,121,stat_alignment,10,Rash,0.2%,Sp. Atk,Sp. Def,,,,,,,11070.57
Alakazam,121,stat_points,1,,42.2%,,,2,0,0,32,0,32,11072.79
Alakazam,121,stat_points,2,,18.3%,,,0,0,0,32,2,32,11072.79
Alakazam,121,stat_points,3,,9.5%,,,0,0,2,32,0,32,11072.79
Alakazam,121,stat_points,4,,4.7%,,,0,0,0,32,0,32,11072.79
Alakazam,121,stat_points,5,,1.4%,,,1,0,1,32,0,32,11072.79
Alakazam,121,stat_points,6,,1.1%,,,0,0,0,32,32,2,11095.07
Alakazam,121,stat_points,7,,1.0%,,,32,0,0,0,2,32,11095.07
Alakazam,121,stat_points,8,,1.0%,,,2,0,32,32,0,0,11095.07
Alakazam,121,ability,1,Inner Focus,64.2%,,,,,,,,,11109.13
Alakazam,121,ability,2,Magic Guard,29.0%,,,,,,,,,11109.13
Alakazam,121,ability,3,Synchronize,6.7%,,,,,,,,,11109.13
