pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Arbok,216,move,1,Gunk Shot,54.7%,,,,,,,,,20030.26
Arbok,216,move,2,Protect,45.5%,,,,,,,,,20030.26
Arbok,216,move,3,Sucker Punch,34.6%,,,,,,,,,20030.26
Arbok,216,move,4,Coil,31.7%,,,,,,,,,20030.26
Arbok,216,move,5,Glare,29.2%,,,,,,,,,20030.26
Arbok,216,move,6,Poison Jab,17.4%,,,,,,,,,20037.41
Arbok,216,move,7,Dragon Tail,17.1%,,,,,,,,,20037.41
Arbok,216,move,8,Toxic,16.6%,,,,,,,,,20037.41
Arbok,216,move,9,Psychic Fangs,16.2%,,,,,,,,,20037.41
Arbok,216,move,10,Toxic Spikes,15.4%,,,,,,,,,20037.41
Arbok,216,held_item,1,Sitrus Berry,20.8%,,,,,,,,,20042.81
Arbok,216,held_item,2,Leftovers,18.9%,,,,,,,,,20042.81
Arbok,216,held_item,3,Shuca Berry,12.0%,,,,,,,,,20042.81
Arbok,216,held_item,4,Poison Barb,8.7%,,,,,,,,,20042.81
Arbok,216,held_item,5,Focus Sash,7.5%,,,,,,,,,20042.81
Arbok,216,held_item,6,Life Orb,6.5%,,,,,,,,,20050.18
Arbok,216,held_item,7,Choice Scarf,6.0%,,,,,,,,,20050.18
Arbok,216,held_item,8,Quick Claw,4.7%,,,,,,,,,20050.18
Arbok,216,held_item,9,Wide Lens,4.5%,,,,,,,,,20050.18
Arbok,216,held_item,10,Payapa Berry,1.8%,,,,,,,,,20050.18
Arbok,216,teammate,1,Raichu,,,,,,,,,,20056.72
Arbok,216,teammate,2,Milotic,,,,,,,,,,20056.72
Arbok,216,teammate,3,Sinistcha,,,,,,,,,,20056.72
Arbok,216,teammate,4,Gengar,,,,,,,,,,20056.72
Arbok,216,teammate,5,Garchomp,,,,,,,,,,20056.72
Arbok,216,teammate,6,Charizard,,,,,,,,,,20059.69
Arbok,216,teammate,7,Whimsicott,,,,,,,,,,20059.69
Arbok,216,teammate,8,Incineroar,,,,,,,,,,20059.69
Arbok,216,teammate,9,Alolan Ninetales,,,,,,,,,,20059.69
Arbok,216,teammate,10,Sableye,,,,,,,,,,20059.69
Arbok,216,stat_alignment,1,Adamant,37.1%,Attack,Sp. Atk,,,,,,,20061.82
Arbok,216,stat_alignment,2,Jolly,20.1%,Speed,Sp. Atk,,,,,,,20061.82
Arbok,216,stat_alignment,3,Impish,16.6%,Defense,Sp. Atk,,,,,,,20061.82
Arbok,216,stat_alignment,4,Careful,15.0%,Sp. Def,Sp. Atk,,,,,,,20061.82
Arbok,216,stat_alignment,5,Brave,2.6%,Attack,Speed,,,,,,,20061.82
Arbok,216,stat_alignment,6,Sassy,1.8%,Sp. Def,Speed,,,,,,,20064.94
Arbok,216,stat_alignment,7,Lonely,1.5%,Attack,Defense,,,,,,,20064.94
Arbok,216,stat_alignment,8,Relaxed,1.0%,Defense,Speed,,,,,,,20064.94
Arbok,216,stat_alignment,9,Bold,0.9%,Defense,Attack,,,,,,,20064.94
Arbok,216,stat_alignment,10,Naughty,0.6%,Attack,Sp. Def,,,,,,,20064.94
Arbok,216,stat_points,1,,15.9%,,,2,32,0,0,0,32,20067.19
Arbok,216,stat_points,2,,7.8%,,,32,0,17,0,17,0,20067.19
Arbok,216,stat_points,3,,4.9%,,,2,0,32,0,32,0,20067.19
Arbok,216,stat_points,4,,4.7%,,,0,32,2,0,0,32,20067.19
Arbok,216,stat_points,5,,3.4%,,,32,0,32,0,2,0,20067.19
Arbok,216,stat_points,6,,2.8%,,,32,0,2,0,32,0,20089.13
Arbok,216,stat_points,7,,2.7%,,,32,32,0,0,0,2,20089.13
Arbok,216,stat_points,8,,2.1%,,,0,32,0,0,2,32,20089.13
Arbok,216,ability,1,Intimidate,94.4%,,,,,,,,,20102.92
Arbok,216,ability,2,Shed Skin,2.8%,,,,,,,,,20102.92
Arbok,216,ability,3,Unnerve,2.7%,,,,,,,,,20102.92
