pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Vaporeon,153,move,1,Scald,52.2%,,,,,,,,,14006.16
Vaporeon,153,move,2,Ice Beam,48.9%,,,,,,,,,14006.16
Vaporeon,153,move,3,Protect,38.9%,,,,,,,,,14006.16
Vaporeon,153,move,4,Calm Mind,30.7%,,,,,,,,,14006.16
Vaporeon,153,move,5,Detect,25.9%,,,,,,,,,14006.16
Vaporeon,153,move,6,Muddy Water,23.7%,,,,,,,,,14013.45
Vaporeon,153,move,7,Yawn,23.5%,,,,,,,,,14013.45
Vaporeon,153,move,8,Acid Armor,19.1%,,,,,,,,,14013.45
Vaporeon,153,move,9,Icy Wind,14.6%,,,,,,,,,14013.45
Vaporeon,153,move,10,Flip Turn,14.5%,,,,,,,,,14013.45
Vaporeon,153,held_item,1,Leftovers,55.0%,,,,,,,,,14018.34
Vaporeon,153,held_item,2,Sitrus Berry,19.1%,,,,,,,,,14018.34
Vaporeon,153,held_item,3,Mystic Water,8.0%,,,,,,,,,14018.34
Vaporeon,153,held_item,4,Life Orb,2.7%,,,,,,,,,14018.34
Vaporeon,153,held_item,5,Quick Claw,2.4%,,,,,,,,,14018.34
Vaporeon,153,held_item,6,Wide Lens,1.9%,,,,,,,,,14025.68
Vaporeon,153,held_item,7,Bright Powder,1.2%,,,,,,,,,14025.68
Vaporeon,153,held_item,8,Wacan Berry,1.1%,,,,,,,,,14025.68
Vaporeon,153,held_item,9,Choice Scarf,0.9%,,,,,,,,,14025.68
Vaporeon,153,held_item,10,Scope Lens,0.8%,,,,,,,,,14025.68
Vaporeon,153,teammate,1,Incineroar,,,,,,,,,,14032.21
Vaporeon,153,teammate,2,Sylveon,,,,,,,,,,14032.21
Vaporeon,153,teammate,3,Sneasler,,,,,,,,,,14032.21
Vaporeon,153,teammate,4,Kingambit,,,,,,,,,,14032.21
Vaporeon,153,teammate,5,Gengar,,,,,,,,,,14032.21
Vaporeon,153,teammate,6,Espeon,,,,,,,,,,14035.07
Vaporeon,153,teammate,7,Umbreon,,,,,,,,,,14035.07
Vaporeon,153,teammate,8,Altaria,,,,,,,,,,14035.07
Vaporeon,153,teammate,9,Jolteon,,,,,,,,,,14035.07
Vaporeon,153,teammate,10,Raichu,,,,,,,,,,14035.07
Vaporeon,153,stat_alignment,1,Bold,32.4%,Defense,Attack,,,,,,,14037.12
Vaporeon,153,stat_alignment,2,Modest,22.7%,Sp. Atk,Attack,,,,,,,14037.12
Vaporeon,153,stat_alignment,3,Relaxed,14.2%,Defense,Speed,,,,,,,14037.12
Vaporeon,153,stat_alignment,4,Calm,13.6%,Sp. Def,Attack,,,,,,,14037.12
Vaporeon,153,stat_alignment,5,Quiet,7.2%,Sp. Atk,Speed,,,,,,,14037.12
Vaporeon,153,stat_alignment,6,Sassy,4.0%,Sp. Def,Speed,,,,,,,14040.17
Vaporeon,153,stat_alignment,7,Timid,3.4%,Speed,Attack,,,,,,,14040.17
Vaporeon,153,stat_alignment,8,Mild,1.6%,Sp. Atk,Defense,,,,,,,14040.17
Vaporeon,153,stat_alignment,9,Naive,0.3%,Speed,Sp. Def,,,,,,,14040.17
Vaporeon,153,stat_alignment,10,Hasty,0.2%,Speed,Defense,,,,,,,14040.17
Vaporeon,153,stat_points,1,,12.2%,,,32,0,32,0,2,0,14042.32
Vaporeon,153,stat_points,2,,7.1%,,,31,0,32,0,3,0,14042.32
Vaporeon,153,stat_points,3,,4.5%,,,32,0,2,32,0,0,14042.32
Vaporeon,153,stat_points,4,,4.1%,,,19,0,32,0,15,0,14042.32
Vaporeon,153,stat_points,5,,3.5%,,,32,0,0,32,2,0,14042.32
Vaporeon,153,stat_points,6,,2.8%,,,2,0,0,32,32,0,14064.35
Vaporeon,153,stat_points,7,,2.8%,,,2,0,32,0,32,0,14064.35
Vaporeon,153,stat_points,8,,2.5%,,,32,0,2,0,32,0,14064.35
Vaporeon,153,ability,1,Water Absorb,94.3%,,,,,,,,,14078.27
Vaporeon,153,ability,2,Hydration,5.7%,,,,,,,,,14078.27
