pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Tauros,220,move,1,Rock Slide,61.9%,,,,,,,,,20496.68
Tauros,220,move,2,Raging Bull,48.1%,,,,,,,,,20496.68
Tauros,220,move,3,Protect,47.9%,,,,,,,,,20496.68
Tauros,220,move,4,Close Combat,32.7%,,,,,,,,,20496.68
Tauros,220,move,5,Iron Head,28.7%,,,,,,,,,20496.68
Tauros,220,move,6,Body Slam,21.7%,,,,,,,,,20501.80
Tauros,220,move,7,Zen Headbutt,21.3%,,,,,,,,,20501.80
Tauros,220,move,8,Earthquake,18.3%,,,,,,,,,20501.80
Tauros,220,move,9,Wild Charge,15.5%,,,,,,,,,20501.80
Tauros,220,move,10,High Horsepower,14.3%,,,,,,,,,20501.80
Tauros,220,held_item,1,Life Orb,44.5%,,,,,,,,,20505.46
Tauros,220,held_item,2,Sitrus Berry,7.7%,,,,,,,,,20505.46
Tauros,220,held_item,3,King's Rock,6.4%,,,,,,,,,20505.46
Tauros,220,held_item,4,White Herb,5.4%,,,,,,,,,20505.46
Tauros,220,held_item,5,Quick Claw,5.4%,,,,,,,,,20505.46
Tauros,220,held_item,6,Chople Berry,3.7%,,,,,,,,,20512.93
Tauros,220,held_item,7,Choice Scarf,3.4%,,,,,,,,,20512.93
Tauros,220,held_item,8,Muscle Band,3.1%,,,,,,,,,20512.93
Tauros,220,held_item,9,Lum Berry,2.8%,,,,,,,,,20512.93
Tauros,220,held_item,10,Focus Sash,2.8%,,,,,,,,,20512.93
Tauros,220,teammate,1,Raichu,,,,,,,,,,20519.48
Tauros,220,teammate,2,Whimsicott,,,,,,,,,,20519.48
Tauros,220,teammate,3,Froslass,,,,,,,,,,20519.48
Tauros,220,teammate,4,Charizard,,,,,,,,,,20519.48
Tauros,220,teammate,5,Kingambit,,,,,,,,,,20519.48
Tauros,220,teammate,6,Staraptor,,,,,,,,,,20522.42
Tauros,220,teammate,7,Dragonite,,,,,,,,,,20522.42
Tauros,220,teammate,8,Incineroar,,,,,,,,,,20522.42
Tauros,220,teammate,9,Farigiraf,,,,,,,,,,20522.42
Tauros,220,teammate,10,Metagross,,,,,,,,,,20522.42
Tauros,220,stat_alignment,1,Jolly,49.4%,Speed,Sp. Atk,,,,,,,20524.52
Tauros,220,stat_alignment,2,Adamant,27.6%,Attack,Sp. Atk,,,,,,,20524.52
Tauros,220,stat_alignment,3,Timid,5.3%,Speed,Attack,,,,,,,20524.52
Tauros,220,stat_alignment,4,Naive,5.0%,Speed,Sp. Def,,,,,,,20524.52
Tauros,220,stat_alignment,5,Impish,4.3%,Defense,Sp. Atk,,,,,,,20524.52
Tauros,220,stat_alignment,6,Hasty,2.9%,Speed,Defense,,,,,,,20527.59
Tauros,220,stat_alignment,7,Careful,2.3%,Sp. Def,Sp. Atk,,,,,,,20527.59
Tauros,220,stat_alignment,8,Modest,0.8%,Sp. Atk,Attack,,,,,,,20527.59
Tauros,220,stat_alignment,9,Naughty,0.7%,Attack,Sp. Def,,,,,,,20527.59
Tauros,220,stat_alignment,10,Brave,0.5%,Attack,Speed,,,,,,,20527.59
Tauros,220,stat_points,1,,28.4%,,,2,32,0,0,0,32,20529.84
Tauros,220,stat_points,2,,8.2%,,,0,32,0,0,2,32,20529.84
Tauros,220,stat_points,3,,6.1%,,,0,32,2,0,0,32,20529.84
Tauros,220,stat_points,4,,5.0%,,,1,32,0,0,0,32,20529.84
Tauros,220,stat_points,5,,4.6%,,,0,0,0,32,2,32,20529.84
Tauros,220,stat_points,6,,2.5%,,,7,22,0,0,5,32,20551.93
Tauros,220,stat_points,7,,2.3%,,,32,29,0,0,5,0,20551.93
Tauros,220,stat_points,8,,2.3%,,,0,7,0,27,0,32,20551.93
Tauros,220,ability,1,Sheer Force,44.4%,,,,,,,,,20565.91
Tauros,220,ability,2,Intimidate,38.3%,,,,,,,,,20565.91
Tauros,220,ability,3,Anger Point,17.3%,,,,,,,,,20565.91
