pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Spiritomb,134,move,1,Trick Room,86.4%,,,,,,,,,12202.80
Spiritomb,134,move,2,Will-O-Wisp,55.4%,,,,,,,,,12202.80
Spiritomb,134,move,3,Foul Play,47.5%,,,,,,,,,12202.80
Spiritomb,134,move,4,Snarl,33.0%,,,,,,,,,12202.80
Spiritomb,134,move,5,Pain Split,18.4%,,,,,,,,,12202.80
Spiritomb,134,move,6,Ally Switch,14.8%,,,,,,,,,12209.23
Spiritomb,134,move,7,Destiny Bond,13.9%,,,,,,,,,12209.23
Spiritomb,134,move,8,Protect,13.0%,,,,,,,,,12209.23
Spiritomb,134,move,9,Sucker Punch,12.1%,,,,,,,,,12209.23
Spiritomb,134,move,10,Poltergeist,9.1%,,,,,,,,,12209.23
Spiritomb,134,held_item,1,Sitrus Berry,24.9%,,,,,,,,,12212.78
Spiritomb,134,held_item,2,Roseli Berry,23.3%,,,,,,,,,12212.78
Spiritomb,134,held_item,3,Leftovers,21.5%,,,,,,,,,12212.78
Spiritomb,134,held_item,4,Mental Herb,9.1%,,,,,,,,,12212.78
Spiritomb,134,held_item,5,Focus Sash,5.0%,,,,,,,,,12212.78
Spiritomb,134,held_item,6,Wide Lens,2.3%,,,,,,,,,12220.06
Spiritomb,134,held_item,7,Life Orb,1.9%,,,,,,,,,12220.06
Spiritomb,134,held_item,8,Bright Powder,1.8%,,,,,,,,,12220.06
Spiritomb,134,held_item,9,Black Glasses,1.7%,,,,,,,,,12220.06
Spiritomb,134,held_item,10,Quick Claw,1.4%,,,,,,,,,12220.06
Spiritomb,134,teammate,1,Sinistcha,,,,,,,,,,12226.53
Spiritomb,134,teammate,2,Incineroar,,,,,,,,,,12226.53
Spiritomb,134,teammate,3,Milotic,,,,,,,,,,12226.53
Spiritomb,134,teammate,4,Torkoal,,,,,,,,,,12226.53
Spiritomb,134,teammate,5,Sylveon,,,,,,,,,,12226.53
Spiritomb,134,teammate,6,Garchomp,,,,,,,,,,12229.45
Spiritomb,134,teammate,7,Farigiraf,,,,,,,,,,12229.45
Spiritomb,134,teammate,8,Mawile,,,,,,,,,,12229.45
Spiritomb,134,teammate,9,Tyranitar,,,,,,,,,,12229.45
Spiritomb,134,teammate,10,Kingambit,,,,,,,,,,12229.45
Spiritomb,134,stat_alignment,1,Sassy,40.4%,Sp. Def,Speed,,,,,,,12231.48
Spiritomb,134,stat_alignment,2,Relaxed,21.3%,Defense,Speed,,,,,,,12231.48
Spiritomb,134,stat_alignment,3,Brave,6.7%,Attack,Speed,,,,,,,12231.48
Spiritomb,134,stat_alignment,4,Quiet,6.3%,Sp. Atk,Speed,,,,,,,12231.48
Spiritomb,134,stat_alignment,5,Careful,5.1%,Sp. Def,Sp. Atk,,,,,,,12231.48
Spiritomb,134,stat_alignment,6,Calm,4.6%,Sp. Def,Attack,,,,,,,12234.52
Spiritomb,134,stat_alignment,7,Impish,4.0%,Defense,Sp. Atk,,,,,,,12234.52
Spiritomb,134,stat_alignment,8,Adamant,4.0%,Attack,Sp. Atk,,,,,,,12234.52
Spiritomb,134,stat_alignment,9,Bold,3.6%,Defense,Attack,,,,,,,12234.52
Spiritomb,134,stat_alignment,10,Modest,2.7%,Sp. Atk,Attack,,,,,,,12234.52
Spiritomb,134,stat_points,1,,17.1%,,,32,0,2,0,32,0,12236.74
Spiritomb,134,stat_points,2,,7.8%,,,32,0,12,0,22,0,12236.74
Spiritomb,134,stat_points,3,,6.6%,,,32,0,32,0,2,0,12236.74
Spiritomb,134,stat_points,4,,6.2%,,,2,0,32,0,32,0,12236.74
Spiritomb,134,stat_points,5,,5.5%,,,32,0,22,0,12,0,12236.74
Spiritomb,134,stat_points,6,,1.9%,,,32,32,2,0,0,0,12258.67
Spiritomb,134,stat_points,7,,1.7%,,,0,32,2,0,32,0,12258.67
Spiritomb,134,stat_points,8,,1.7%,,,32,0,16,0,18,0,12258.67
Spiritomb,134,ability,1,Infiltrator,74.1%,,,,,,,,,12272.44
Spiritomb,134,ability,2,Pressure,25.9%,,,,,,,,,12272.44
