pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Dragapult,64,move,1,Dragon Darts,59.9%,,,,,,,,,5714.64
Dragapult,64,move,2,Phantom Force,59.8%,,,,,,,,,5714.64
Dragapult,64,move,3,Protect,45.1%,,,,,,,,,5714.64
Dragapult,64,move,4,Psychic Fangs,27.2%,,,,,,,,,5714.64
Dragapult,64,move,5,Will-O-Wisp,24.3%,,,,,,,,,5714.64
Dragapult,64,move,6,U-turn,23.1%,,,,,,,,,5719.54
Dragapult,64,move,7,Draco Meteor,21.4%,,,,,,,,,5719.54
Dragapult,64,move,8,Shadow Ball,21.0%,,,,,,,,,5719.54
Dragapult,64,move,9,Sucker Punch,19.3%,,,,,,,,,5719.54
Dragapult,64,move,10,Light Screen,8.4%,,,,,,,,,5719.54
Dragapult,64,held_item,1,Life Orb,35.1%,,,,,,,,,5723.55
Dragapult,64,held_item,2,Focus Sash,20.4%,,,,,,,,,5723.55
Dragapult,64,held_item,3,Colbur Berry,6.0%,,,,,,,,,5723.55
Dragapult,64,held_item,4,Dragon Fang,5.6%,,,,,,,,,5723.55
Dragapult,64,held_item,5,Choice Scarf,3.2%,,,,,,,,,5723.55
Dragapult,64,held_item,6,Wide Lens,3.1%,,,,,,,,,5730.86
Dragapult,64,held_item,7,Sitrus Berry,3.1%,,,,,,,,,5730.86
Dragapult,64,held_item,8,Light Clay,2.6%,,,,,,,,,5730.86
Dragapult,64,held_item,9,Leftovers,2.3%,,,,,,,,,5730.86
Dragapult,64,held_item,10,Expert Belt,2.1%,,,,,,,,,5730.86
Dragapult,64,teammate,1,Whimsicott,,,,,,,,,,5737.33
Dragapult,64,teammate,2,Sneasler,,,,,,,,,,5737.33
Dragapult,64,teammate,3,Charizard,,,,,,,,,,5737.33
Dragapult,64,teammate,4,Sylveon,,,,,,,,,,5737.33
Dragapult,64,teammate,5,Incineroar,,,,,,,,,,5737.33
Dragapult,64,teammate,6,Sinistcha,,,,,,,,,,5740.23
Dragapult,64,teammate,7,Garchomp,,,,,,,,,,5740.23
Dragapult,64,teammate,8,Kingambit,,,,,,,,,,5740.23
Dragapult,64,teammate,9,Raichu,,,,,,,,,,5740.23
Dragapult,64,teammate,10,Farigiraf,,,,,,,,,,5740.23
Dragapult,64,stat_alignment,1,Jolly,34.8%,Speed,Sp. Atk,,,,,,,5742.26
Dragapult,64,stat_alignment,2,Adamant,24.2%,Attack,Sp. Atk,,,,,,,5742.26
Dragapult,64,stat_alignment,3,Timid,19.4%,Speed,Attack,,,,,,,5742.26
Dragapult,64,stat_alignment,4,Modest,6.5%,Sp. Atk,Attack,,,,,,,5742.26
Dragapult,64,stat_alignment,5,Naive,4.1%,Speed,Sp. Def,,,,,,,5742.26
Dragapult,64,stat_alignment,6,Hasty,3.3%,Speed,Defense,,,,,,,5745.27
Dragapult,64,stat_alignment,7,Lonely,2.2%,Attack,Defense,,,,,,,5745.27
Dragapult,64,stat_alignment,8,Naughty,2.1%,Attack,Sp. Def,,,,,,,5745.27
Dragapult,64,stat_alignment,9,Careful,0.7%,Sp. Def,Sp. Atk,,,,,,,5745.27
Dragapult,64,stat_alignment,10,Mild,0.6%,Sp. Atk,Defense,,,,,,,5745.27
Dragapult,64,stat_points,1,,32.2%,,,2,32,0,0,0,32,5747.45
Dragapult,64,stat_points,2,,14.0%,,,2,0,0,32,0,32,5747.45
Dragapult,64,stat_points,3,,6.5%,,,0,32,2,0,0,32,5747.45
Dragapult,64,stat_points,4,,6.5%,,,0,32,0,0,2,32,5747.45
Dragapult,64,stat_points,5,,2.9%,,,0,32,0,0,0,32,5747.45
Dragapult,64,stat_points,6,,1.0%,,,0,32,1,0,1,32,5769.42
Dragapult,64,stat_points,7,,1.0%,,,32,32,0,0,0,2,5769.42
Dragapult,64,stat_points,8,,0.9%,,,0,0,2,32,0,32,5769.42
Dragapult,64,ability,1,Clear Body,51.9%,,,,,,,,,5783.27
Dragapult,64,ability,2,Infiltrator,34.2%,,,,,,,,,5783.27
Dragapult,64,ability,3,Cursed Body,14.0%,,,,,,,,,5783.27
