pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Chesnaught,130,move,1,Spiky Shield,80.4%,,,,,,,,,12043.76
Chesnaught,130,move,2,Body Press,48.0%,,,,,,,,,12043.76
Chesnaught,130,move,3,Drain Punch,45.6%,,,,,,,,,12043.76
Chesnaught,130,move,4,Wood Hammer,44.5%,,,,,,,,,12043.76
Chesnaught,130,move,5,Belly Drum,26.6%,,,,,,,,,12043.76
Chesnaught,130,move,6,Iron Defense,22.8%,,,,,,,,,12048.25
Chesnaught,130,move,7,Wide Guard,22.4%,,,,,,,,,12048.25
Chesnaught,130,move,8,Grassy Glide,19.6%,,,,,,,,,12048.25
Chesnaught,130,move,9,Leech Seed,13.7%,,,,,,,,,12048.25
Chesnaught,130,move,10,Seed Bomb,11.5%,,,,,,,,,12048.25
Chesnaught,130,held_item,1,Chesnaughtite,81.1%,,,,,,,,,12052.35
Chesnaught,130,held_item,2,Leftovers,7.0%,,,,,,,,,12052.35
Chesnaught,130,held_item,3,Sitrus Berry,3.1%,,,,,,,,,12052.35
Chesnaught,130,held_item,4,Quick Claw,1.1%,,,,,,,,,12052.35
Chesnaught,130,held_item,5,Payapa Berry,0.9%,,,,,,,,,12052.35
Chesnaught,130,held_item,6,Life Orb,0.8%,,,,,,,,,12059.74
Chesnaught,130,held_item,7,Expert Belt,0.7%,,,,,,,,,12059.74
Chesnaught,130,held_item,8,Coba Berry,0.6%,,,,,,,,,12059.74
Chesnaught,130,held_item,9,Focus Sash,0.6%,,,,,,,,,12059.74
Chesnaught,130,held_item,10,Big Root,0.6%,,,,,,,,,12059.74
Chesnaught,130,teammate,1,Farigiraf,,,,,,,,,,12066.18
Chesnaught,130,teammate,2,Incineroar,,,,,,,,,,12066.18
Chesnaught,130,teammate,3,Whimsicott,,,,,,,,,,12066.18
Chesnaught,130,teammate,4,Sinistcha,,,,,,,,,,12066.18
Chesnaught,130,teammate,5,Pelipper,,,,,,,,,,12066.18
Chesnaught,130,teammate,6,Kingambit,,,,,,,,,,12069.10
Chesnaught,130,teammate,7,Basculegion Male,,,,,,,,,,12069.10
Chesnaught,130,teammate,8,Torkoal,,,,,,,,,,12069.10
Chesnaught,130,teammate,9,Archaludon,,,,,,,,,,12069.10
Chesnaught,130,teammate,10,Sylveon,,,,,,,,,,12069.10
Chesnaught,130,stat_alignment,1,Impish,27.5%,Defense,Sp. Atk,,,,,,,12071.21
Chesnaught,130,stat_alignment,2,Adamant,19.6%,Attack,Sp. Atk,,,,,,,12071.21
Chesnaught,130,stat_alignment,3,Relaxed,16.9%,Defense,Speed,,,,,,,12071.21
Chesnaught,130,stat_alignment,4,Brave,12.3%,Attack,Speed,,,,,,,12071.21
Chesnaught,130,stat_alignment,5,Sassy,11.4%,Sp. Def,Speed,,,,,,,12071.21
Chesnaught,130,stat_alignment,6,Careful,8.5%,Sp. Def,Sp. Atk,,,,,,,12074.28
Chesnaught,130,stat_alignment,7,Jolly,1.1%,Speed,Sp. Atk,,,,,,,12074.28
Chesnaught,130,stat_alignment,8,Naughty,0.6%,Attack,Sp. Def,,,,,,,12074.28
Chesnaught,130,stat_alignment,9,Bold,0.5%,Defense,Attack,,,,,,,12074.28
Chesnaught,130,stat_alignment,10,Calm,0.4%,Sp. Def,Attack,,,,,,,12074.28
Chesnaught,130,stat_points,1,,9.8%,,,32,0,32,0,2,0,12076.48
Chesnaught,130,stat_points,2,,7.5%,,,32,32,0,0,2,0,12076.48
Chesnaught,130,stat_points,3,,7.1%,,,30,0,4,0,32,0,12076.48
Chesnaught,130,stat_points,4,,5.3%,,,32,0,2,0,32,0,12076.48
Chesnaught,130,stat_points,5,,5.1%,,,32,0,8,0,26,0,12076.48
Chesnaught,130,stat_points,6,,2.7%,,,2,32,0,0,32,0,12098.78
Chesnaught,130,stat_points,7,,2.5%,,,32,2,32,0,0,0,12098.78
Chesnaught,130,stat_points,8,,2.4%,,,2,0,32,0,32,0,12098.78
Chesnaught,130,ability,1,Bulletproof,88.1%,,,,,,,,,12113.00
Chesnaught,130,ability,2,Overgrow,11.9%,,,,,,,,,12113.00
