pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Torterra,162,move,1,Wood Hammer,59.6%,,,,,,,,,15042.00
Torterra,162,move,2,Headlong Rush,49.2%,,,,,,,,,15042.00
Torterra,162,move,3,Protect,45.6%,,,,,,,,,15042.00
Torterra,162,move,4,Wide Guard,36.3%,,,,,,,,,15042.00
Torterra,162,move,5,Shell Smash,32.7%,,,,,,,,,15042.00
Torterra,162,move,6,Earthquake,32.5%,,,,,,,,,15046.42
Torterra,162,move,7,Rock Slide,32.3%,,,,,,,,,15046.42
Torterra,162,move,8,Seed Bomb,17.2%,,,,,,,,,15046.42
Torterra,162,move,9,Leech Seed,12.0%,,,,,,,,,15046.42
Torterra,162,move,10,High Horsepower,9.1%,,,,,,,,,15046.42
Torterra,162,held_item,1,White Herb,30.3%,,,,,,,,,15050.05
Torterra,162,held_item,2,Leftovers,13.9%,,,,,,,,,15050.05
Torterra,162,held_item,3,Life Orb,11.8%,,,,,,,,,15050.05
Torterra,162,held_item,4,Sitrus Berry,8.6%,,,,,,,,,15050.05
Torterra,162,held_item,5,Focus Sash,8.1%,,,,,,,,,15050.05
Torterra,162,held_item,6,Yache Berry,5.8%,,,,,,,,,15057.38
Torterra,162,held_item,7,Quick Claw,3.6%,,,,,,,,,15057.38
Torterra,162,held_item,8,Occa Berry,2.5%,,,,,,,,,15057.38
Torterra,162,held_item,9,Big Root,1.8%,,,,,,,,,15057.38
Torterra,162,held_item,10,Expert Belt,1.8%,,,,,,,,,15057.38
Torterra,162,teammate,1,Farigiraf,,,,,,,,,,15063.93
Torterra,162,teammate,2,Incineroar,,,,,,,,,,15063.93
Torterra,162,teammate,3,Tyranitar,,,,,,,,,,15063.93
Torterra,162,teammate,4,Sinistcha,,,,,,,,,,15063.93
Torterra,162,teammate,5,Torkoal,,,,,,,,,,15063.93
Torterra,162,teammate,6,Whimsicott,,,,,,,,,,15066.85
Torterra,162,teammate,7,Raichu,,,,,,,,,,15066.85
Torterra,162,teammate,8,Kingambit,,,,,,,,,,15066.85
Torterra,162,teammate,9,Charizard,,,,,,,,,,15066.85
Torterra,162,teammate,10,Milotic,,,,,,,,,,15066.85
Torterra,162,stat_alignment,1,Adamant,40.2%,Attack,Sp. Atk,,,,,,,15068.95
Torterra,162,stat_alignment,2,Brave,24.9%,Attack,Speed,,,,,,,15068.95
Torterra,162,stat_alignment,3,Jolly,8.1%,Speed,Sp. Atk,,,,,,,15068.95
Torterra,162,stat_alignment,4,Impish,6.3%,Defense,Sp. Atk,,,,,,,15068.95
Torterra,162,stat_alignment,5,Careful,5.9%,Sp. Def,Sp. Atk,,,,,,,15068.95
Torterra,162,stat_alignment,6,Sassy,4.6%,Sp. Def,Speed,,,,,,,15072.06
Torterra,162,stat_alignment,7,Relaxed,2.6%,Defense,Speed,,,,,,,15072.06
Torterra,162,stat_alignment,8,Lonely,1.3%,Attack,Defense,,,,,,,15072.06
Torterra,162,stat_alignment,9,Calm,1.1%,Sp. Def,Attack,,,,,,,15072.06
Torterra,162,stat_alignment,10,Naughty,1.1%,Attack,Sp. Def,,,,,,,15072.06
Torterra,162,stat_points,1,,17.8%,,,32,32,0,0,2,0,15074.28
Torterra,162,stat_points,2,,8.9%,,,2,32,0,0,0,32,15074.28
Torterra,162,stat_points,3,,6.8%,,,32,32,2,0,0,0,15074.28
Torterra,162,stat_points,4,,2.5%,,,2,32,32,0,0,0,15074.28
Torterra,162,stat_points,5,,2.5%,,,0,32,32,0,2,0,15074.28
Torterra,162,stat_points,6,,1.7%,,,0,32,0,0,2,32,15096.71
Torterra,162,stat_points,7,,1.7%,,,0,32,2,0,0,32,15096.71
Torterra,162,stat_points,8,,1.6%,,,32,0,2,0,32,0,15096.71
Torterra,162,ability,1,Shell Armor,77.8%,,,,,,,,,15110.89
Torterra,162,ability,2,Overgrow,22.2%,,,,,,,,,15110.89
