pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Kangaskhan,39,move,1,Fake Out,98.1%,,,,,,,,,3444.65
Kangaskhan,39,move,2,Last Resort,47.4%,,,,,,,,,3444.65
Kangaskhan,39,move,3,Double-Edge,44.9%,,,,,,,,,3444.65
Kangaskhan,39,move,4,Ice Punch,25.2%,,,,,,,,,3444.65
Kangaskhan,39,move,5,Sucker Punch,22.6%,,,,,,,,,3444.65
Kangaskhan,39,move,6,Drain Punch,14.1%,,,,,,,,,3451.45
Kangaskhan,39,move,7,Hammer Arm,12.8%,,,,,,,,,3451.45
Kangaskhan,39,move,8,Low Kick,11.0%,,,,,,,,,3451.45
Kangaskhan,39,move,9,Brick Break,10.0%,,,,,,,,,3451.45
Kangaskhan,39,move,10,Protect,7.0%,,,,,,,,,3451.45
Kangaskhan,39,held_item,1,Kangaskhanite,46.0%,,,,,,,,,3455.03
Kangaskhan,39,held_item,2,Silk Scarf,39.5%,,,,,,,,,3455.03
Kangaskhan,39,held_item,3,Life Orb,6.5%,,,,,,,,,3455.03
Kangaskhan,39,held_item,4,Chople Berry,1.8%,,,,,,,,,3455.03
Kangaskhan,39,held_item,5,Sitrus Berry,1.6%,,,,,,,,,3455.03
Kangaskhan,39,held_item,6,Leftovers,0.8%,,,,,,,,,3462.39
Kangaskhan,39,held_item,7,Metronome,0.7%,,,,,,,,,3462.39
Kangaskhan,39,held_item,8,Muscle Band,0.5%,,,,,,,,,3462.39
Kangaskhan,39,held_item,9,lron Ball,0.5%,,,,,,,,,3462.39
Kangaskhan,39,held_item,10,Expert Belt,0.3%,,,,,,,,,3462.39
Kangaskhan,39,teammate,1,Farigiraf,,,,,,,,,,3468.94
Kangaskhan,39,teammate,2,Torkoal,,,,,,,,,,3468.94
Kangaskhan,39,teammate,3,Basculegion Male,,,,,,,,,,3468.94
Kangaskhan,39,teammate,4,Kingambit,,,,,,,,,,3468.94
Kangaskhan,39,teammate,5,Mawile,,,,,,,,,,3468.94
Kangaskhan,39,teammate,6,Sylveon,,,,,,,,,,3471.83
Kangaskhan,39,teammate,7,Blastoise,,,,,,,,,,3471.83
Kangaskhan,39,teammate,8,Vivillon Fancy Pattern,,,,,,,,,,3471.83
Kangaskhan,39,teammate,9,Gallade,,,,,,,,,,3471.83
Kangaskhan,39,teammate,10,Sinistcha,,,,,,,,,,3471.83
Kangaskhan,39,stat_alignment,1,Adamant,48.1%,Attack,Sp. Atk,,,,,,,3473.91
Kangaskhan,39,stat_alignment,2,Brave,44.2%,Attack,Speed,,,,,,,3473.91
Kangaskhan,39,stat_alignment,3,Jolly,4.9%,Speed,Sp. Atk,,,,,,,3473.91
Kangaskhan,39,stat_alignment,4,Impish,0.7%,Defense,Sp. Atk,,,,,,,3473.91
Kangaskhan,39,stat_alignment,5,Lonely,0.4%,Attack,Defense,,,,,,,3473.91
Kangaskhan,39,stat_alignment,6,Naughty,0.3%,Attack,Sp. Def,,,,,,,3476.93
Kangaskhan,39,stat_alignment,7,Careful,0.3%,Sp. Def,Sp. Atk,,,,,,,3476.93
Kangaskhan,39,stat_alignment,8,Relaxed,0.3%,Defense,Speed,,,,,,,3476.93
Kangaskhan,39,stat_alignment,9,Sassy,0.2%,Sp. Def,Speed,,,,,,,3476.93
Kangaskhan,39,stat_alignment,10,Naive,0.1%,Speed,Sp. Def,,,,,,,3476.93
Kangaskhan,39,stat_points,1,,28.7%,,,32,32,2,0,0,0,3479.13
Kangaskhan,39,stat_points,2,,17.8%,,,32,32,1,0,1,0,3479.13
Kangaskhan,39,stat_points,3,,8.6%,,,32,32,0,0,2,0,3479.13
Kangaskhan,39,stat_points,4,,7.8%,,,2,32,0,0,0,32,3479.13
Kangaskhan,39,stat_points,5,,4.5%,,,32,32,0,0,0,2,3479.13
Kangaskhan,39,stat_points,6,,1.7%,,,32,32,0,0,0,0,3501.57
Kangaskhan,39,stat_points,7,,1.1%,,,0,32,0,0,2,32,3501.57
Kangaskhan,39,stat_points,8,,1.1%,,,2,32,32,0,0,0,3501.57
Kangaskhan,39,ability,1,scrappy,95.6%,,,,,,,,,3515.56
Kangaskhan,39,ability,2,Inner Focus,4.1%,,,,,,,,,3515.56
Kangaskhan,39,ability,3,Early Bird,0.3%,,,,,,,,,3515.56
