pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Lycanroc Midnight Form,214,move,1,Rock Slide,68.3%,,,,,,,,,19976.62
Lycanroc Midnight Form,214,move,2,Stone Edge,57.0%,,,,,,,,,19976.62
Lycanroc Midnight Form,214,move,3,Iron Tail,38.7%,,,,,,,,,19976.62
Lycanroc Midnight Form,214,move,4,Protect,37.1%,,,,,,,,,19976.62
Lycanroc Midnight Form,214,move,5,Close Combat,35.6%,,,,,,,,,19976.62
Lycanroc Midnight Form,214,move,6,Play Rough,26.3%,,,,,,,,,19981.61
Lycanroc Midnight Form,214,move,7,Sucker Punch,21.8%,,,,,,,,,19981.61
Lycanroc Midnight Form,214,move,8,Psychic Fangs,14.3%,,,,,,,,,19981.61
Lycanroc Midnight Form,214,move,9,Knock Off,7.6%,,,,,,,,,19981.61
Lycanroc Midnight Form,214,move,10,Taunt,5.7%,,,,,,,,,19981.61
Lycanroc Midnight Form,214,held_item,1,Choice Scarf,30.7%,,,,,,,,,19985.19
Lycanroc Midnight Form,214,held_item,2,Focus Sash,28.5%,,,,,,,,,19985.19
Lycanroc Midnight Form,214,held_item,3,Life Orb,9.6%,,,,,,,,,19985.19
Lycanroc Midnight Form,214,held_item,4,Expert Belt,4.2%,,,,,,,,,19985.19
Lycanroc Midnight Form,214,held_item,5,Hard Stone,3.9%,,,,,,,,,19985.19
Lycanroc Midnight Form,214,held_item,6,King's Rock,3.6%,,,,,,,,,19992.59
Lycanroc Midnight Form,214,held_item,7,Muscle Band,3.3%,,,,,,,,,19992.59
Lycanroc Midnight Form,214,held_item,8,Sitrus Berry,3.1%,,,,,,,,,19992.59
Lycanroc Midnight Form,214,held_item,9,Quick Claw,1.9%,,,,,,,,,19992.59
Lycanroc Midnight Form,214,held_item,10,Focus Band,1.6%,,,,,,,,,19992.59
Lycanroc Midnight Form,214,teammate,1,Whimsicott,,,,,,,,,,19999.18
Lycanroc Midnight Form,214,teammate,2,Sinistcha,,,,,,,,,,19999.18
Lycanroc Midnight Form,214,teammate,3,Garchomp,,,,,,,,,,19999.18
Lycanroc Midnight Form,214,teammate,4,Charizard,,,,,,,,,,19999.18
Lycanroc Midnight Form,214,teammate,5,Farigiraf,,,,,,,,,,19999.18
Lycanroc Midnight Form,214,teammate,6,Sneasler,,,,,,,,,,20002.15
Lycanroc Midnight Form,214,teammate,7,Sylveon,,,,,,,,,,20002.15
Lycanroc Midnight Form,214,teammate,8,Incineroar,,,,,,,,,,20002.15
Lycanroc Midnight Form,214,teammate,9,Alolan Ninetales,,,,,,,,,,20002.15
Lycanroc Midnight Form,214,teammate,10,Talonflame,,,,,,,,,,20002.15
Lycanroc Midnight Form,214,stat_alignment,1,Adamant,44.2%,Attack,Sp. Atk,,,,,,,20004.28
Lycanroc Midnight Form,214,stat_alignment,2,Jolly,35.4%,Speed,Sp. Atk,,,,,,,20004.28
Lycanroc Midnight Form,214,stat_alignment,3,Brave,7.6%,Attack,Speed,,,,,,,20004.28
Lycanroc Midnight Form,214,stat_alignment,4,Lonely,2.8%,Attack,Defense,,,,,,,20004.28
Lycanroc Midnight Form,214,stat_alignment,5,Naughty,1.6%,Attack,Sp. Def,,,,,,,20004.28
Lycanroc Midnight Form,214,stat_alignment,6,Hasty,1.5%,Speed,Defense,,,,,,,20007.37
Lycanroc Midnight Form,214,stat_alignment,7,Impish,1.4%,Defense,Sp. Atk,,,,,,,20007.37
Lycanroc Midnight Form,214,stat_alignment,8,Sassy,1.3%,Sp. Def,Speed,,,,,,,20007.37
Lycanroc Midnight Form,214,stat_alignment,9,Quiet,1.0%,Sp. Atk,Speed,,,,,,,20007.37
Lycanroc Midnight Form,214,stat_alignment,10,Careful,0.9%,Sp. Def,Sp. Atk,,,,,,,20007.37
Lycanroc Midnight Form,214,stat_points,1,,26.1%,,,2,32,0,0,0,32,20009.63
Lycanroc Midnight Form,214,stat_points,2,,10.2%,,,0,32,2,0,0,32,20009.63
Lycanroc Midnight Form,214,stat_points,3,,5.1%,,,0,32,0,0,2,32,20009.63
Lycanroc Midnight Form,214,stat_points,4,,3.9%,,,1,32,0,0,1,32,20009.63
Lycanroc Midnight Form,214,stat_points,5,,3.3%,,,32,32,0,0,2,0,20009.63
Lycanroc Midnight Form,214,stat_points,6,,2.5%,,,0,32,2,0,32,0,20031.90
Lycanroc Midnight Form,214,stat_points,7,,2.3%,,,32,32,0,0,0,2,20031.90
Lycanroc Midnight Form,214,stat_points,8,,2.0%,,,4,32,0,0,7,23,20031.90
Lycanroc Midnight Form,214,ability,1,No Guard,90.6%,,,,,,,,,20045.91
Lycanroc Midnight Form,214,ability,2,Vital Spirit,6.1%,,,,,,,,,20045.91
Lycanroc Midnight Form,214,ability,3,Keen Eye,3.3%,,,,,,,,,20045.91
