pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Gourgeist Jumbo Variety,202,move,1,Will-O-Wisp,58.0%,,,,,,,,,41523.90
Gourgeist Jumbo Variety,202,move,2,Leech Seed,55.4%,,,,,,,,,41523.90
Gourgeist Jumbo Variety,202,move,3,Poltergeist,54.8%,,,,,,,,,41523.90
Gourgeist Jumbo Variety,202,move,4,Power Whip,41.7%,,,,,,,,,41523.90
Gourgeist Jumbo Variety,202,move,5,Trick Room,39.5%,,,,,,,,,41523.90
Gourgeist Jumbo Variety,202,move,6,Shadow Sneak,24.9%,,,,,,,,,41528.40
Gourgeist Jumbo Variety,202,move,7,Explosion,23.5%,,,,,,,,,41528.40
Gourgeist Jumbo Variety,202,move,8,Protect,21.2%,,,,,,,,,41528.40
Gourgeist Jumbo Variety,202,move,9,Destiny Bond,14.6%,,,,,,,,,41528.40
Gourgeist Jumbo Variety,202,move,10,Curse,10.7%,,,,,,,,,41528.40
Gourgeist Jumbo Variety,202,held_item,1,Leftovers,36.1%,,,,,,,,,41532.03
Gourgeist Jumbo Variety,202,held_item,2,Focus Sash,16.8%,,,,,,,,,41532.03
Gourgeist Jumbo Variety,202,held_item,3,Sitrus Berry,15.1%,,,,,,,,,41532.03
Gourgeist Jumbo Variety,202,held_item,4,Wide Lens,4.5%,,,,,,,,,41532.03
Gourgeist Jumbo Variety,202,held_item,5,Big Root,4.0%,,,,,,,,,41532.03
Gourgeist Jumbo Variety,202,held_item,6,Zoom Lens,3.6%,,,,,,,,,41539.39
Gourgeist Jumbo Variety,202,held_item,7,Life Orb,3.0%,,,,,,,,,41539.39
Gourgeist Jumbo Variety,202,held_item,8,Occa Berry,2.5%,,,,,,,,,41539.39
Gourgeist Jumbo Variety,202,held_item,9,Kasib Berry,1.9%,,,,,,,,,41539.39
Gourgeist Jumbo Variety,202,held_item,10,Choice Scarf,1.6%,,,,,,,,,41539.39
Gourgeist Jumbo Variety,202,teammate,1,Garchomp,,,,,,,,,,41546.08
Gourgeist Jumbo Variety,202,teammate,2,Mawile,,,,,,,,,,41546.08
Gourgeist Jumbo Variety,202,teammate,3,Mimikyu,,,,,,,,,,41546.08
Gourgeist Jumbo Variety,202,teammate,4,Tyranitar,,,,,,,,,,41546.08
Gourgeist Jumbo Variety,202,teammate,5,Primarina,,,,,,,,,,41546.08
Gourgeist Jumbo Variety,202,teammate,6,Archaludon,,,,,,,,,,41549.02
Gourgeist Jumbo Variety,202,teammate,7,Gyarados,,,,,,,,,,41549.02
Gourgeist Jumbo Variety,202,teammate,8,Blaziken,,,,,,,,,,41549.02
Gourgeist Jumbo Variety,202,teammate,9,Metagross,,,,,,,,,,41549.02
Gourgeist Jumbo Variety,202,teammate,10,Meowscarada,,,,,,,,,,41549.02
Gourgeist Jumbo Variety,202,stat_alignment,1,Impish,42.0%,Defense,Sp. Atk,,,,,,,41551.16
Gourgeist Jumbo Variety,202,stat_alignment,2,Brave,19.9%,Attack,Speed,,,,,,,41551.16
Gourgeist Jumbo Variety,202,stat_alignment,3,Adamant,14.9%,Attack,Sp. Atk,,,,,,,41551.16
Gourgeist Jumbo Variety,202,stat_alignment,4,Relaxed,6.5%,Defense,Speed,,,,,,,41551.16
Gourgeist Jumbo Variety,202,stat_alignment,5,Careful,6.0%,Sp. Def,Sp. Atk,,,,,,,41551.16
Gourgeist Jumbo Variety,202,stat_alignment,6,Sassy,3.3%,Sp. Def,Speed,,,,,,,41554.28
Gourgeist Jumbo Variety,202,stat_alignment,7,Bold,3.3%,Defense,Attack,,,,,,,41554.28
Gourgeist Jumbo Variety,202,stat_alignment,8,Calm,1.1%,Sp. Def,Attack,,,,,,,41554.28
Gourgeist Jumbo Variety,202,stat_alignment,9,Jolly,0.8%,Speed,Sp. Atk,,,,,,,41554.28
Gourgeist Jumbo Variety,202,stat_alignment,10,Quiet,0.7%,Sp. Atk,Speed,,,,,,,41554.28
Gourgeist Jumbo Variety,202,stat_points,1,,20.2%,,,32,0,32,0,2,0,41556.49
Gourgeist Jumbo Variety,202,stat_points,2,,10.0%,,,32,32,2,0,0,0,41556.49
Gourgeist Jumbo Variety,202,stat_points,3,,5.8%,,,32,32,0,0,2,0,41556.49
Gourgeist Jumbo Variety,202,stat_points,4,,5.5%,,,32,2,32,0,0,0,41556.49
Gourgeist Jumbo Variety,202,stat_points,5,,4.1%,,,32,0,2,0,32,0,41556.49
Gourgeist Jumbo Variety,202,stat_points,6,,2.3%,,,32,0,29,0,0,5,41578.73
Gourgeist Jumbo Variety,202,stat_points,7,,1.9%,,,31,32,3,0,0,0,41578.73
Gourgeist Jumbo Variety,202,stat_points,8,,1.8%,,,0,32,32,0,2,0,41578.73
Gourgeist Jumbo Variety,202,ability,1,Insomnia,65.2%,,,,,,,,,41592.62
Gourgeist Jumbo Variety,202,ability,2,Frisk,32.8%,,,,,,,,,41592.62
Gourgeist Jumbo Variety,202,ability,3,Pickup,1.9%,,,,,,,,,41592.62
