pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Paldean Tauros Aqua Breed,182,move,1,Raging Bull,85.8%,,,,,,,,,39481.29
Paldean Tauros Aqua Breed,182,move,2,Close Combat,82.8%,,,,,,,,,39481.29
Paldean Tauros Aqua Breed,182,move,3,Aqua Jet,57.5%,,,,,,,,,39481.29
Paldean Tauros Aqua Breed,182,move,4,Wild Charge,36.1%,,,,,,,,,39481.29
Paldean Tauros Aqua Breed,182,move,5,Earthquake,30.5%,,,,,,,,,39481.29
Paldean Tauros Aqua Breed,182,move,6,Wave Crash,19.7%,,,,,,,,,39486.71
Paldean Tauros Aqua Breed,182,move,7,Bulk Up,12.2%,,,,,,,,,39486.71
Paldean Tauros Aqua Breed,182,move,8,Trailblaze,11.4%,,,,,,,,,39486.71
Paldean Tauros Aqua Breed,182,move,9,Iron Head,9.2%,,,,,,,,,39486.71
Paldean Tauros Aqua Breed,182,move,10,Body Press,6.6%,,,,,,,,,39486.71
Paldean Tauros Aqua Breed,182,held_item,1,Sitrus Berry,19.8%,,,,,,,,,39491.52
Paldean Tauros Aqua Breed,182,held_item,2,Life Orb,16.5%,,,,,,,,,39491.52
Paldean Tauros Aqua Breed,182,held_item,3,Choice Scarf,16.0%,,,,,,,,,39491.52
Paldean Tauros Aqua Breed,182,held_item,4,Focus Sash,12.8%,,,,,,,,,39491.52
Paldean Tauros Aqua Breed,182,held_item,5,Expert Belt,7.8%,,,,,,,,,39491.52
Paldean Tauros Aqua Breed,182,held_item,6,Mystic Water,5.2%,,,,,,,,,39499.40
Paldean Tauros Aqua Breed,182,held_item,7,Leftovers,5.0%,,,,,,,,,39499.40
Paldean Tauros Aqua Breed,182,held_item,8,Muscle Band,3.5%,,,,,,,,,39499.40
Paldean Tauros Aqua Breed,182,held_item,9,Lum Berry,3.1%,,,,,,,,,39499.40
Paldean Tauros Aqua Breed,182,held_item,10,Rindo Berry,2.6%,,,,,,,,,39499.40
Paldean Tauros Aqua Breed,182,teammate,1,Garchomp,,,,,,,,,,39506.52
Paldean Tauros Aqua Breed,182,teammate,2,Raichu,,,,,,,,,,39506.52
Paldean Tauros Aqua Breed,182,teammate,3,Metagross,,,,,,,,,,39506.52
Paldean Tauros Aqua Breed,182,teammate,4,Delphox,,,,,,,,,,39506.52
Paldean Tauros Aqua Breed,182,teammate,5,Dragonite,,,,,,,,,,39506.52
Paldean Tauros Aqua Breed,182,teammate,6,Meowscarada,,,,,,,,,,39509.65
Paldean Tauros Aqua Breed,182,teammate,7,Charizard,,,,,,,,,,39509.65
Paldean Tauros Aqua Breed,182,teammate,8,Archaludon,,,,,,,,,,39509.65
Paldean Tauros Aqua Breed,182,teammate,9,Mimikyu,,,,,,,,,,39509.65
Paldean Tauros Aqua Breed,182,teammate,10,Hydreigon,,,,,,,,,,39509.65
Paldean Tauros Aqua Breed,182,stat_alignment,1,Adamant,55.8%,Attack,Sp. Atk,,,,,,,39511.86
Paldean Tauros Aqua Breed,182,stat_alignment,2,Jolly,29.0%,Speed,Sp. Atk,,,,,,,39511.86
Paldean Tauros Aqua Breed,182,stat_alignment,3,Impish,9.9%,Defense,Sp. Atk,,,,,,,39511.86
Paldean Tauros Aqua Breed,182,stat_alignment,4,Naughty,1.5%,Attack,Sp. Def,,,,,,,39511.86
Paldean Tauros Aqua Breed,182,stat_alignment,5,Careful,1.0%,Sp. Def,Sp. Atk,,,,,,,39511.86
Paldean Tauros Aqua Breed,182,stat_alignment,6,Naive,0.7%,Speed,Sp. Def,,,,,,,39515.07
Paldean Tauros Aqua Breed,182,stat_alignment,7,Hasty,0.5%,Speed,Defense,,,,,,,39515.07
Paldean Tauros Aqua Breed,182,stat_alignment,8,Gentle,0.4%,Sp. Def,Defense,,,,,,,39515.07
Paldean Tauros Aqua Breed,182,stat_alignment,9,Lonely,0.3%,Attack,Defense,,,,,,,39515.07
Paldean Tauros Aqua Breed,182,stat_alignment,10,Brave,0.3%,Attack,Speed,,,,,,,39515.07
Paldean Tauros Aqua Breed,182,stat_points,1,,31.4%,,,2,32,0,0,0,32,39517.44
Paldean Tauros Aqua Breed,182,stat_points,2,,9.0%,,,0,32,2,0,0,32,39517.44
Paldean Tauros Aqua Breed,182,stat_points,3,,5.7%,,,1,32,1,0,0,32,39517.44
Paldean Tauros Aqua Breed,182,stat_points,4,,5.7%,,,0,32,0,0,2,32,39517.44
Paldean Tauros Aqua Breed,182,stat_points,5,,4.7%,,,32,32,2,0,0,0,39517.44
Paldean Tauros Aqua Breed,182,stat_points,6,,2.6%,,,1,32,0,0,1,32,39541.37
Paldean Tauros Aqua Breed,182,stat_points,7,,2.1%,,,0,32,0,0,0,32,39541.37
Paldean Tauros Aqua Breed,182,stat_points,8,,2.0%,,,0,32,32,0,0,2,39541.37
Paldean Tauros Aqua Breed,182,ability,1,Intimidate,79.2%,,,,,,,,,39556.23
Paldean Tauros Aqua Breed,182,ability,2,Anger Point,12.0%,,,,,,,,,39556.23
Paldean Tauros Aqua Breed,182,ability,3,Cud Chew,8.7%,,,,,,,,,39556.23
