pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Bastiodon,199,move,1,Body Press,65.5%,,,,,,,,,41267.40
Bastiodon,199,move,2,Metal Burst,61.9%,,,,,,,,,41267.40
Bastiodon,199,move,3,Stealth Rock,49.5%,,,,,,,,,41267.40
Bastiodon,199,move,4,Fissure,44.4%,,,,,,,,,41267.40
Bastiodon,199,move,5,Iron Defense,32.9%,,,,,,,,,41267.40
Bastiodon,199,move,6,Roar,26.1%,,,,,,,,,41273.23
Bastiodon,199,move,7,Foul Play,25.6%,,,,,,,,,41273.23
Bastiodon,199,move,8,Heavy Slam,10.9%,,,,,,,,,41273.23
Bastiodon,199,move,9,Rest,10.4%,,,,,,,,,41273.23
Bastiodon,199,move,10,Protect,9.0%,,,,,,,,,41273.23
Bastiodon,199,held_item,1,Leftovers,42.3%,,,,,,,,,41277.31
Bastiodon,199,held_item,2,Sitrus Berry,20.3%,,,,,,,,,41277.31
Bastiodon,199,held_item,3,Quick Claw,6.8%,,,,,,,,,41277.31
Bastiodon,199,held_item,4,Lum Berry,5.8%,,,,,,,,,41277.31
Bastiodon,199,held_item,5,Chesto Berry,3.6%,,,,,,,,,41277.31
Bastiodon,199,held_item,6,Focus Band,3.3%,,,,,,,,,41284.74
Bastiodon,199,held_item,7,Mental Herb,2.8%,,,,,,,,,41284.74
Bastiodon,199,held_item,8,Shuca Berry,2.4%,,,,,,,,,41284.74
Bastiodon,199,held_item,9,Chople Berry,2.1%,,,,,,,,,41284.74
Bastiodon,199,held_item,10,Bright Powder,1.7%,,,,,,,,,41284.74
Bastiodon,199,teammate,1,Garchomp,,,,,,,,,,41291.39
Bastiodon,199,teammate,2,Staraptor,,,,,,,,,,41291.39
Bastiodon,199,teammate,3,Meowscarada,,,,,,,,,,41291.39
Bastiodon,199,teammate,4,Charizard,,,,,,,,,,41291.39
Bastiodon,199,teammate,5,Mimikyu,,,,,,,,,,41291.39
Bastiodon,199,teammate,6,Metagross,,,,,,,,,,41294.37
Bastiodon,199,teammate,7,Dragonite,,,,,,,,,,41294.37
Bastiodon,199,teammate,8,Archaludon,,,,,,,,,,41294.37
Bastiodon,199,teammate,9,Gyarados,,,,,,,,,,41294.37
Bastiodon,199,teammate,10,Raichu,,,,,,,,,,41294.37
Bastiodon,199,stat_alignment,1,Impish,36.9%,Defense,Sp. Atk,,,,,,,41296.45
Bastiodon,199,stat_alignment,2,Careful,19.8%,Sp. Def,Sp. Atk,,,,,,,41296.45
Bastiodon,199,stat_alignment,3,Relaxed,16.1%,Defense,Speed,,,,,,,41296.45
Bastiodon,199,stat_alignment,4,Sassy,8.5%,Sp. Def,Speed,,,,,,,41296.45
Bastiodon,199,stat_alignment,5,Calm,3.9%,Sp. Def,Attack,,,,,,,41296.45
Bastiodon,199,stat_alignment,6,Bold,3.2%,Defense,Attack,,,,,,,41299.58
Bastiodon,199,stat_alignment,7,Adamant,3.1%,Attack,Sp. Atk,,,,,,,41299.58
Bastiodon,199,stat_alignment,8,Brave,2.3%,Attack,Speed,,,,,,,41299.58
Bastiodon,199,stat_alignment,9,Quiet,0.5%,Sp. Atk,Speed,,,,,,,41299.58
Bastiodon,199,stat_alignment,10,Modest,0.3%,Sp. Atk,Attack,,,,,,,41299.58
Bastiodon,199,stat_points,1,,25.9%,,,32,0,32,0,2,0,41301.83
Bastiodon,199,stat_points,2,,18.1%,,,32,0,2,0,32,0,41301.83
Bastiodon,199,stat_points,3,,7.9%,,,2,0,32,0,32,0,41301.83
Bastiodon,199,stat_points,4,,2.3%,,,32,0,32,0,0,0,41301.83
Bastiodon,199,stat_points,5,,2.2%,,,32,0,12,0,22,0,41301.83
Bastiodon,199,stat_points,6,,1.7%,,,0,32,32,0,2,0,41324.24
Bastiodon,199,stat_points,7,,1.4%,,,32,32,0,0,2,0,41324.24
Bastiodon,199,stat_points,8,,1.2%,,,32,32,2,0,0,0,41324.24
Bastiodon,199,ability,1,Sturdy,73.3%,,,,,,,,,41338.33
Bastiodon,199,ability,2,Soundproof,26.7%,,,,,,,,,41338.33
