pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Clawitzer,146,move,1,Water Pulse,93.7%,,,,,,,,,36165.16
Clawitzer,146,move,2,Aura Sphere,92.1%,,,,,,,,,36165.16
Clawitzer,146,move,3,Dark Pulse,75.8%,,,,,,,,,36165.16
Clawitzer,146,move,4,Aqua Jet,45.0%,,,,,,,,,36165.16
Clawitzer,146,move,5,Dragon Pulse,41.5%,,,,,,,,,36165.16
Clawitzer,146,move,6,Ice Beam,27.5%,,,,,,,,,36171.42
Clawitzer,146,move,7,Sludge Wave,7.6%,,,,,,,,,36171.42
Clawitzer,146,move,8,Hydro Pump,3.3%,,,,,,,,,36171.42
Clawitzer,146,move,9,Terrain Pulse,2.5%,,,,,,,,,36171.42
Clawitzer,146,move,10,Sludge Bomb,2.4%,,,,,,,,,36171.42
Clawitzer,146,held_item,1,Life Orb,34.3%,,,,,,,,,36178.40
Clawitzer,146,held_item,2,Sitrus Berry,16.3%,,,,,,,,,36178.40
Clawitzer,146,held_item,3,Expert Belt,11.4%,,,,,,,,,36178.40
Clawitzer,146,held_item,4,Choice Scarf,9.0%,,,,,,,,,36178.40
Clawitzer,146,held_item,5,Quick Claw,7.4%,,,,,,,,,36178.40
Clawitzer,146,held_item,6,Focus Sash,5.0%,,,,,,,,,36185.83
Clawitzer,146,held_item,7,Wise Glasses,4.6%,,,,,,,,,36185.83
Clawitzer,146,held_item,8,Mystic Water,3.7%,,,,,,,,,36185.83
Clawitzer,146,held_item,9,Rindo Berry,2.6%,,,,,,,,,36185.83
Clawitzer,146,held_item,10,Lum Berry,1.9%,,,,,,,,,36185.83
Clawitzer,146,teammate,1,Garchomp,,,,,,,,,,36192.46
Clawitzer,146,teammate,2,Mimikyu,,,,,,,,,,36192.46
Clawitzer,146,teammate,3,Meowscarada,,,,,,,,,,36192.46
Clawitzer,146,teammate,4,Metagross,,,,,,,,,,36192.46
Clawitzer,146,teammate,5,Raichu,,,,,,,,,,36192.46
Clawitzer,146,teammate,6,Charizard,,,,,,,,,,36195.45
Clawitzer,146,teammate,7,Archaludon,,,,,,,,,,36195.45
Clawitzer,146,teammate,8,Scizor,,,,,,,,,,36195.45
Clawitzer,146,teammate,9,Delphox,,,,,,,,,,36195.45
Clawitzer,146,teammate,10,Mawile,,,,,,,,,,36195.45
Clawitzer,146,stat_alignment,1,Modest,62.9%,Sp. Atk,Attack,,,,,,,36197.63
Clawitzer,146,stat_alignment,2,Quiet,19.0%,Sp. Atk,Speed,,,,,,,36197.63
Clawitzer,146,stat_alignment,3,Timid,13.2%,Speed,Attack,,,,,,,36197.63
Clawitzer,146,stat_alignment,4,Bold,1.3%,Defense,Attack,,,,,,,36197.63
Clawitzer,146,stat_alignment,5,Calm,0.9%,Sp. Def,Attack,,,,,,,36197.63
Clawitzer,146,stat_alignment,6,Mild,0.8%,Sp. Atk,Defense,,,,,,,36200.71
Clawitzer,146,stat_alignment,7,Relaxed,0.7%,Defense,Speed,,,,,,,36200.71
Clawitzer,146,stat_alignment,8,Rash,0.3%,Sp. Atk,Sp. Def,,,,,,,36200.71
Clawitzer,146,stat_alignment,9,Sassy,0.2%,Sp. Def,Speed,,,,,,,36200.71
Clawitzer,146,stat_alignment,10,Hasty,0.2%,Speed,Defense,,,,,,,36200.71
Clawitzer,146,stat_points,1,,18.0%,,,32,0,2,32,0,0,36202.95
Clawitzer,146,stat_points,2,,9.2%,,,32,0,1,32,1,0,36202.95
Clawitzer,146,stat_points,3,,8.6%,,,2,0,0,32,0,32,36202.95
Clawitzer,146,stat_points,4,,6.2%,,,32,0,0,32,2,0,36202.95
Clawitzer,146,stat_points,5,,6.0%,,,32,0,0,32,0,2,36202.95
Clawitzer,146,stat_points,6,,2.2%,,,27,0,0,32,0,7,36225.27
Clawitzer,146,stat_points,7,,2.1%,,,0,0,0,32,2,32,36225.27
Clawitzer,146,stat_points,8,,2.0%,,,2,0,0,32,32,0,36225.27
Clawitzer,146,ability,1,Mega Launcher,100.0%,,,,,,,,,36239.33
