pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Houndoom,160,move,1,Dark Pulse,82.1%,,,,,,,,,28274.89
Houndoom,160,move,2,Flamethrower,61.3%,,,,,,,,,28274.89
Houndoom,160,move,3,Destiny Bond,43.3%,,,,,,,,,28274.89
Houndoom,160,move,4,Sludge Bomb,28.8%,,,,,,,,,28274.89
Houndoom,160,move,5,Sucker Punch,23.0%,,,,,,,,,28274.89
Houndoom,160,move,6,Overheat,22.4%,,,,,,,,,28279.35
Houndoom,160,move,7,Solar Beam,21.3%,,,,,,,,,28279.35
Houndoom,160,move,8,Nasty Plot,19.2%,,,,,,,,,28279.35
Houndoom,160,move,9,Counter,17.5%,,,,,,,,,28279.35
Houndoom,160,move,10,Scorching Sands,12.9%,,,,,,,,,28279.35
Houndoom,160,held_item,1,Houndoominite,59.5%,,,,,,,,,28282.32
Houndoom,160,held_item,2,Focus Sash,31.4%,,,,,,,,,28282.32
Houndoom,160,held_item,3,Choice Scarf,2.4%,,,,,,,,,28282.32
Houndoom,160,held_item,4,Sitrus Berry,1.1%,,,,,,,,,28282.32
Houndoom,160,held_item,5,Life Orb,0.9%,,,,,,,,,28282.32
Houndoom,160,held_item,6,Leftovers,0.9%,,,,,,,,,28289.53
Houndoom,160,held_item,7,Quick Claw,0.7%,,,,,,,,,28289.53
Houndoom,160,held_item,8,White Herb,0.6%,,,,,,,,,28289.53
Houndoom,160,held_item,9,Shuca Berry,0.5%,,,,,,,,,28289.53
Houndoom,160,held_item,10,Black Glasses,0.3%,,,,,,,,,28289.53
Houndoom,160,teammate,1,Garchomp,,,,,,,,,,28296.00
Houndoom,160,teammate,2,Venusaur,,,,,,,,,,28296.00
Houndoom,160,teammate,3,Torkoal,,,,,,,,,,28296.00
Houndoom,160,teammate,4,Mimikyu,,,,,,,,,,28296.00
Houndoom,160,teammate,5,Meowscarada,,,,,,,,,,28296.00
Houndoom,160,teammate,6,Ninetales,,,,,,,,,,28298.93
Houndoom,160,teammate,7,Scizor,,,,,,,,,,28298.93
Houndoom,160,teammate,8,Dragonite,,,,,,,,,,28298.93
Houndoom,160,teammate,9,Raichu,,,,,,,,,,28298.93
Houndoom,160,teammate,10,Staraptor,,,,,,,,,,28298.93
Houndoom,160,stat_alignment,1,Timid,67.6%,Speed,Attack,,,,,,,28301.08
Houndoom,160,stat_alignment,2,Modest,13.8%,Sp. Atk,Attack,,,,,,,28301.08
Houndoom,160,stat_alignment,3,Hasty,7.9%,Speed,Defense,,,,,,,28301.08
Houndoom,160,stat_alignment,4,Naive,2.4%,Speed,Sp. Def,,,,,,,28301.08
Houndoom,160,stat_alignment,5,Mild,2.0%,Sp. Atk,Defense,,,,,,,28301.08
Houndoom,160,stat_alignment,6,Jolly,1.8%,Speed,Sp. Atk,,,,,,,28304.11
Houndoom,160,stat_alignment,7,Calm,1.5%,Sp. Def,Attack,,,,,,,28304.11
Houndoom,160,stat_alignment,8,Adamant,0.8%,Attack,Sp. Atk,,,,,,,28304.11
Houndoom,160,stat_alignment,9,Bold,0.6%,Defense,Attack,,,,,,,28304.11
Houndoom,160,stat_alignment,10,Rash,0.5%,Sp. Atk,Sp. Def,,,,,,,28304.11
Houndoom,160,stat_points,1,,34.5%,,,2,0,0,32,0,32,28306.34
Houndoom,160,stat_points,2,,14.3%,,,1,0,1,32,0,32,28306.34
Houndoom,160,stat_points,3,,7.7%,,,1,0,0,32,1,32,28306.34
Houndoom,160,stat_points,4,,7.6%,,,0,0,2,32,0,32,28306.34
Houndoom,160,stat_points,5,,4.6%,,,0,0,0,32,2,32,28306.34
Houndoom,160,stat_points,6,,1.5%,,,1,0,1,32,1,31,28328.31
Houndoom,160,stat_points,7,,1.4%,,,1,1,0,32,0,32,28328.31
Houndoom,160,stat_points,8,,1.1%,,,2,0,0,32,32,0,28328.31
Houndoom,160,ability,1,Flash Fire,89.4%,,,,,,,,,28342.12
Houndoom,160,ability,2,Unnerve,6.5%,,,,,,,,,28342.12
Houndoom,160,ability,3,Early Bird,4.1%,,,,,,,,,28342.12
