pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Aurorus,189,move,1,Aurora Veil,79.7%,,,,,,,,,30742.55
Aurorus,189,move,2,Freeze-Dry,59.5%,,,,,,,,,30742.55
Aurorus,189,move,3,Blizzard,58.8%,,,,,,,,,30742.55
Aurorus,189,move,4,Stealth Rock,54.6%,,,,,,,,,30742.55
Aurorus,189,move,5,Ancient Power,28.4%,,,,,,,,,30742.55
Aurorus,189,move,6,Earth Power,27.0%,,,,,,,,,30746.37
Aurorus,189,move,7,Mirror Coat,17.9%,,,,,,,,,30746.37
Aurorus,189,move,8,Thunder Wave,12.4%,,,,,,,,,30746.37
Aurorus,189,move,9,Encore,11.7%,,,,,,,,,30746.37
Aurorus,189,move,10,Hyper Voice,5.8%,,,,,,,,,30746.37
Aurorus,189,held_item,1,Light Clay,54.8%,,,,,,,,,30749.32
Aurorus,189,held_item,2,Focus Sash,20.7%,,,,,,,,,30749.32
Aurorus,189,held_item,3,Sitrus Berry,5.0%,,,,,,,,,30749.32
Aurorus,189,held_item,4,Choice Scarf,4.1%,,,,,,,,,30749.32
Aurorus,189,held_item,5,Quick Claw,2.6%,,,,,,,,,30749.32
Aurorus,189,held_item,6,Never-Melt Ice,2.5%,,,,,,,,,30756.61
Aurorus,189,held_item,7,Chople Berry,1.7%,,,,,,,,,30756.61
Aurorus,189,held_item,8,Icy Rock,1.4%,,,,,,,,,30756.61
Aurorus,189,held_item,9,Leftovers,1.4%,,,,,,,,,30756.61
Aurorus,189,held_item,10,Bright Powder,1.1%,,,,,,,,,30756.61
Aurorus,189,teammate,1,Garchomp,,,,,,,,,,30763.09
Aurorus,189,teammate,2,Mimikyu,,,,,,,,,,30763.09
Aurorus,189,teammate,3,Delphox,,,,,,,,,,30763.09
Aurorus,189,teammate,4,Meowscarada,,,,,,,,,,30763.09
Aurorus,189,teammate,5,Blaziken,,,,,,,,,,30763.09
Aurorus,189,teammate,6,Raichu,,,,,,,,,,30766.04
Aurorus,189,teammate,7,Gyarados,,,,,,,,,,30766.04
Aurorus,189,teammate,8,Metagross,,,,,,,,,,30766.04
Aurorus,189,teammate,9,Charizard,,,,,,,,,,30766.04
Aurorus,189,teammate,10,Excadrill,,,,,,,,,,30766.04
Aurorus,189,stat_alignment,1,Bold,32.1%,Defense,Attack,,,,,,,30768.09
Aurorus,189,stat_alignment,2,Modest,29.9%,Sp. Atk,Attack,,,,,,,30768.09
Aurorus,189,stat_alignment,3,Quiet,10.3%,Sp. Atk,Speed,,,,,,,30768.09
Aurorus,189,stat_alignment,4,Calm,10.2%,Sp. Def,Attack,,,,,,,30768.09
Aurorus,189,stat_alignment,5,Timid,9.3%,Speed,Attack,,,,,,,30768.09
Aurorus,189,stat_alignment,6,Relaxed,3.7%,Defense,Speed,,,,,,,30771.17
Aurorus,189,stat_alignment,7,Sassy,2.3%,Sp. Def,Speed,,,,,,,30771.17
Aurorus,189,stat_alignment,8,Rash,0.6%,Sp. Atk,Sp. Def,,,,,,,30771.17
Aurorus,189,stat_alignment,9,Lax,0.5%,Defense,Sp. Def,,,,,,,30771.17
Aurorus,189,stat_alignment,10,Mild,0.5%,Sp. Atk,Defense,,,,,,,30771.17
Aurorus,189,stat_points,1,,12.3%,,,32,0,32,0,2,0,30773.39
Aurorus,189,stat_points,2,,6.8%,,,2,0,32,0,32,0,30773.39
Aurorus,189,stat_points,3,,5.7%,,,2,0,0,32,0,32,30773.39
Aurorus,189,stat_points,4,,4.0%,,,2,0,32,32,0,0,30773.39
Aurorus,189,stat_points,5,,3.7%,,,0,0,2,32,0,32,30773.39
Aurorus,189,stat_points,6,,2.8%,,,32,0,0,32,2,0,30795.31
Aurorus,189,stat_points,7,,2.8%,,,32,0,32,2,0,0,30795.31
Aurorus,189,stat_points,8,,2.1%,,,32,0,0,32,0,2,30795.31
Aurorus,189,ability,1,Snow Warning,92.1%,,,,,,,,,30808.96
Aurorus,189,ability,2,Refrigerate,7.9%,,,,,,,,,30808.96
