pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Delphox,9,move,1,Flamethrower,83.7%,,,,,,,,,13873.22
Delphox,9,move,2,Dazzling Gleam,64.2%,,,,,,,,,13873.22
Delphox,9,move,3,Psychic,56.3%,,,,,,,,,13873.22
Delphox,9,move,4,Nasty Plot,40.9%,,,,,,,,,13873.22
Delphox,9,move,5,Substitute,40.9%,,,,,,,,,13873.22
Delphox,9,move,6,Psyshock,39.7%,,,,,,,,,13876.83
Delphox,9,move,7,Encore,16.9%,,,,,,,,,13876.83
Delphox,9,move,8,Mystical Fire,10.5%,,,,,,,,,13876.83
Delphox,9,move,9,Grass Knot,9.6%,,,,,,,,,13876.83
Delphox,9,move,10,Will-O-Wisp,8.6%,,,,,,,,,13876.83
Delphox,9,held_item,1,Delphoxite,99.0%,,,,,,,,,13879.67
Delphox,9,held_item,2,Choice Scarf,0.2%,,,,,,,,,13879.67
Delphox,9,held_item,3,Focus Sash,0.2%,,,,,,,,,13879.67
Delphox,9,held_item,4,Sitrus Berry,0.0%,,,,,,,,,13879.67
Delphox,9,held_item,5,Life Orb,0.0%,,,,,,,,,13879.67
Delphox,9,held_item,6,Wise Glasses,0.0%,,,,,,,,,13886.83
Delphox,9,held_item,7,Lum Berry,0.0%,,,,,,,,,13886.83
Delphox,9,held_item,8,Expert Belt,0.0%,,,,,,,,,13886.83
Delphox,9,held_item,9,Light Clay,0.0%,,,,,,,,,13886.83
Delphox,9,held_item,10,Charcoal,0.0%,,,,,,,,,13886.83
Delphox,9,teammate,1,Garchomp,,,,,,,,,,13893.15
Delphox,9,teammate,2,Mimikyu,,,,,,,,,,13893.15
Delphox,9,teammate,3,Meowscarada,,,,,,,,,,13893.15
Delphox,9,teammate,4,Archaludon,,,,,,,,,,13893.15
Delphox,9,teammate,5,Gyarados,,,,,,,,,,13893.15
Delphox,9,teammate,6,Primarina,,,,,,,,,,13896.02
Delphox,9,teammate,7,Hippowdon,,,,,,,,,,13896.02
Delphox,9,teammate,8,Metagross,,,,,,,,,,13896.02
Delphox,9,teammate,9,Alolan Ninetales,,,,,,,,,,13896.02
Delphox,9,teammate,10,Rotom Wash,,,,,,,,,,13896.02
Delphox,9,stat_alignment,1,Timid,80.7%,Speed,Attack,,,,,,,13898.06
Delphox,9,stat_alignment,2,Modest,18.2%,Sp. Atk,Attack,,,,,,,13898.06
Delphox,9,stat_alignment,3,Bold,0.4%,Defense,Attack,,,,,,,13898.06
Delphox,9,stat_alignment,4,Hasty,0.2%,Speed,Defense,,,,,,,13898.06
Delphox,9,stat_alignment,5,Mild,0.2%,Sp. Atk,Defense,,,,,,,13898.06
Delphox,9,stat_alignment,6,Calm,0.1%,Sp. Def,Attack,,,,,,,13901.04
Delphox,9,stat_alignment,7,Quiet,0.1%,Sp. Atk,Speed,,,,,,,13901.04
Delphox,9,stat_alignment,8,Jolly,0.1%,Speed,Sp. Atk,,,,,,,13901.04
Delphox,9,stat_alignment,9,Naive,0.0%,Speed,Sp. Def,,,,,,,13901.04
Delphox,9,stat_alignment,10,Gentle,0.0%,Sp. Def,Defense,,,,,,,13901.04
Delphox,9,stat_points,1,,25.7%,,,2,0,0,32,0,32,13903.17
Delphox,9,stat_points,2,,9.3%,,,1,0,1,32,0,32,13903.17
Delphox,9,stat_points,3,,7.4%,,,5,0,0,32,0,29,13903.17
Delphox,9,stat_points,4,,5.7%,,,1,0,4,32,0,29,13903.17
Delphox,9,stat_points,5,,3.6%,,,0,0,2,32,0,32,13903.17
Delphox,9,stat_points,6,,2.7%,,,0,0,0,32,2,32,13924.77
Delphox,9,stat_points,7,,1.9%,,,1,0,3,32,1,29,13924.77
Delphox,9,stat_points,8,,1.7%,,,9,0,8,19,0,30,13924.77
Delphox,9,ability,1,Blaze,90.2%,,,,,,,,,13938.42
Delphox,9,ability,2,Magician,9.8%,,,,,,,,,13938.42
