pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Espathra,13,move,1,Protect,93.0%,,,,,,,,,1232.15
Espathra,13,move,2,Lumina Crash,81.3%,,,,,,,,,1232.15
Espathra,13,move,3,Baton Pass,73.5%,,,,,,,,,1232.15
Espathra,13,move,4,Calm Mind,72.5%,,,,,,,,,1232.15
Espathra,13,move,5,Dazzling Gleam,14.4%,,,,,,,,,1232.15
Espathra,13,move,6,Hypnosis,9.9%,,,,,,,,,1235.89
Espathra,13,move,7,Stored Power,9.7%,,,,,,,,,1235.89
Espathra,13,move,8,Expanding Force,5.1%,,,,,,,,,1235.89
Espathra,13,move,9,Psychic Terrain,5.0%,,,,,,,,,1235.89
Espathra,13,move,10,Skill Swap,3.9%,,,,,,,,,1235.89
Espathra,13,held_item,1,Focus Sash,25.4%,,,,,,,,,1238.78
Espathra,13,held_item,2,Sitrus Berry,24.8%,,,,,,,,,1238.78
Espathra,13,held_item,3,Colbur Berry,16.8%,,,,,,,,,1238.78
Espathra,13,held_item,4,Mental Herb,12.5%,,,,,,,,,1238.78
Espathra,13,held_item,5,Leftovers,7.4%,,,,,,,,,1238.78
Espathra,13,held_item,6,Twisted Spoon,2.1%,,,,,,,,,1246.17
Espathra,13,held_item,7,Life Orb,2.0%,,,,,,,,,1246.17
Espathra,13,held_item,8,Bright Powder,1.7%,,,,,,,,,1246.17
Espathra,13,held_item,9,White Herb,0.9%,,,,,,,,,1246.17
Espathra,13,held_item,10,Wise Glasses,0.7%,,,,,,,,,1246.17
Espathra,13,teammate,1,Archaludon,,,,,,,,,,1252.78
Espathra,13,teammate,2,Sinistcha,,,,,,,,,,1252.78
Espathra,13,teammate,3,Sableye,,,,,,,,,,1252.78
Espathra,13,teammate,4,Sneasler,,,,,,,,,,1252.78
Espathra,13,teammate,5,Incineroar,,,,,,,,,,1252.78
Espathra,13,teammate,6,Scovillain,,,,,,,,,,1255.65
Espathra,13,teammate,7,Pelipper,,,,,,,,,,1255.65
Espathra,13,teammate,8,Politoed,,,,,,,,,,1255.65
Espathra,13,teammate,9,Grimmsnarl,,,,,,,,,,1255.65
Espathra,13,teammate,10,Floette,,,,,,,,,,1255.65
Espathra,13,stat_alignment,1,Timid,44.9%,Speed,Attack,,,,,,,1257.68
Espathra,13,stat_alignment,2,Bold,21.3%,Defense,Attack,,,,,,,1257.68
Espathra,13,stat_alignment,3,Modest,19.8%,Sp. Atk,Attack,,,,,,,1257.68
Espathra,13,stat_alignment,4,Calm,10.5%,Sp. Def,Attack,,,,,,,1257.68
Espathra,13,stat_alignment,5,Mild,1.8%,Sp. Atk,Defense,,,,,,,1257.68
Espathra,13,stat_alignment,6,Quiet,0.6%,Sp. Atk,Speed,,,,,,,1260.70
Espathra,13,stat_alignment,7,Hasty,0.6%,Speed,Defense,,,,,,,1260.70
Espathra,13,stat_alignment,8,Relaxed,0.1%,Defense,Speed,,,,,,,1260.70
Espathra,13,stat_alignment,9,Sassy,0.1%,Sp. Def,Speed,,,,,,,1260.70
Espathra,13,stat_alignment,10,Lonely,0.1%,Attack,Defense,,,,,,,1260.70
Espathra,13,stat_points,1,,13.1%,,,2,0,0,32,0,32,1262.85
Espathra,13,stat_points,2,,9.8%,,,32,0,9,0,6,19,1262.85
Espathra,13,stat_points,3,,4.8%,,,32,0,32,0,2,0,1262.85
Espathra,13,stat_points,4,,3.2%,,,0,0,2,32,0,32,1262.85
Espathra,13,stat_points,5,,2.9%,,,32,0,17,0,17,0,1262.85
Espathra,13,stat_points,6,,2.1%,,,0,0,0,32,2,32,1285.34
Espathra,13,stat_points,7,,2.1%,,,32,0,20,0,14,0,1285.34
Espathra,13,stat_points,8,,1.9%,,,32,0,2,0,0,32,1285.34
Espathra,13,ability,1,Boost,96.7%,,,,,,,,,1299.42
Espathra,13,ability,2,Opportunist,3.2%,,,,,,,,,1299.42
Espathra,13,ability,3,Frisk,0.1%,,,,,,,,,1299.42
