pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Ariados,105,move,1,Rage Powder,75.7%,,,,,,,,,9875.46
Ariados,105,move,2,Protect,43.4%,,,,,,,,,9875.46
Ariados,105,move,3,String Shot,36.0%,,,,,,,,,9875.46
Ariados,105,move,4,Knock Off,32.5%,,,,,,,,,9875.46
Ariados,105,move,5,First Impression,25.7%,,,,,,,,,9875.46
Ariados,105,move,6,Sucker Punch,24.8%,,,,,,,,,9914.89
Ariados,105,move,7,Cross Poison,21.9%,,,,,,,,,9914.89
Ariados,105,move,8,Poison Jab,19.7%,,,,,,,,,9914.89
Ariados,105,move,9,Toxic Thread,17.0%,,,,,,,,,9914.89
Ariados,105,move,10,Sticky Web,12.9%,,,,,,,,,9914.89
Ariados,105,held_item,1,Sitrus Berry,33.6%,,,,,,,,,9919.42
Ariados,105,held_item,2,Focus Sash,23.2%,,,,,,,,,9919.42
Ariados,105,held_item,3,Scope Lens,9.4%,,,,,,,,,9919.42
Ariados,105,held_item,4,Occa Berry,7.8%,,,,,,,,,9919.42
Ariados,105,held_item,5,Life Orb,7.1%,,,,,,,,,9919.42
Ariados,105,held_item,6,Quick Claw,3.7%,,,,,,,,,9927.03
Ariados,105,held_item,7,Leftovers,3.3%,,,,,,,,,9927.03
Ariados,105,held_item,8,Bright Powder,3.1%,,,,,,,,,9927.03
Ariados,105,held_item,9,Wide Lens,1.4%,,,,,,,,,9927.03
Ariados,105,held_item,10,Mental Herb,1.3%,,,,,,,,,9927.03
Ariados,105,teammate,1,Garchomp,,,,,,,,,,9933.93
Ariados,105,teammate,2,Farigiraf,,,,,,,,,,9933.93
Ariados,105,teammate,3,Basculegion Male,,,,,,,,,,9933.93
Ariados,105,teammate,4,Incineroar,,,,,,,,,,9933.93
Ariados,105,teammate,5,Sylveon,,,,,,,,,,9933.93
Ariados,105,teammate,6,Charizard,,,,,,,,,,9936.91
Ariados,105,teammate,7,Aerodactyl,,,,,,,,,,9936.91
Ariados,105,teammate,8,Sinistcha,,,,,,,,,,9936.91
Ariados,105,teammate,9,Kingambit,,,,,,,,,,9936.91
Ariados,105,teammate,10,Raichu,,,,,,,,,,9936.91
Ariados,105,stat_alignment,1,Impish,42.0%,Defense,Sp. Atk,,,,,,,9939.03
Ariados,105,stat_alignment,2,Adamant,24.5%,Attack,Sp. Atk,,,,,,,9939.03
Ariados,105,stat_alignment,3,Brave,11.6%,Attack,Speed,,,,,,,9939.03
Ariados,105,stat_alignment,4,Careful,6.9%,Sp. Def,Sp. Atk,,,,,,,9939.03
Ariados,105,stat_alignment,5,Sassy,4.9%,Sp. Def,Speed,,,,,,,9939.03
Ariados,105,stat_alignment,6,Jolly,4.3%,Speed,Sp. Atk,,,,,,,9942.14
Ariados,105,stat_alignment,7,Relaxed,3.3%,Defense,Speed,,,,,,,9942.14
Ariados,105,stat_alignment,8,Bold,1.3%,Defense,Attack,,,,,,,9942.14
Ariados,105,stat_alignment,9,Naughty,0.4%,Attack,Sp. Def,,,,,,,9942.14
Ariados,105,stat_alignment,10,Lonely,0.2%,Attack,Defense,,,,,,,9942.14
Ariados,105,stat_points,1,,22.9%,,,31,0,20,0,15,0,9944.38
Ariados,105,stat_points,2,,5.2%,,,2,32,0,0,32,0,9944.38
Ariados,105,stat_points,3,,4.4%,,,2,32,0,0,0,32,9944.38
Ariados,105,stat_points,4,,4.3%,,,32,32,0,0,2,0,9944.38
Ariados,105,stat_points,5,,4.2%,,,2,32,21,0,11,0,9944.38
Ariados,105,stat_points,6,,2.9%,,,32,0,32,0,2,0,9967.95
Ariados,105,stat_points,7,,2.5%,,,32,0,14,0,20,0,9967.95
Ariados,105,stat_points,8,,2.3%,,,2,0,32,0,32,0,9967.95
Ariados,105,ability,1,Insomnia,74.5%,,,,,,,,,9982.79
Ariados,105,ability,2,Sniper,22.7%,,,,,,,,,9982.79
Ariados,105,ability,3,Swarm,2.8%,,,,,,,,,9982.79
