pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Forretress,125,move,1,Body Press,56.1%,,,,,,,,,11785.19
Forretress,125,move,2,Gyro Ball,39.1%,,,,,,,,,11785.19
Forretress,125,move,3,Protect,38.3%,,,,,,,,,11785.19
Forretress,125,move,4,Iron Head,27.1%,,,,,,,,,11785.19
Forretress,125,move,5,Explosion,25.7%,,,,,,,,,11785.19
Forretress,125,move,6,Iron Defense,22.5%,,,,,,,,,11790.33
Forretress,125,move,7,Lunge,18.9%,,,,,,,,,11790.33
Forretress,125,move,8,Curse,15.0%,,,,,,,,,11790.33
Forretress,125,move,9,Earthquake,14.4%,,,,,,,,,11790.33
Forretress,125,move,10,Rock Slide,13.6%,,,,,,,,,11790.33
Forretress,125,held_item,1,Leftovers,32.5%,,,,,,,,,11793.87
Forretress,125,held_item,2,Sitrus Berry,17.0%,,,,,,,,,11793.87
Forretress,125,held_item,3,Expert Belt,13.7%,,,,,,,,,11793.87
Forretress,125,held_item,4,Quick Claw,10.9%,,,,,,,,,11793.87
Forretress,125,held_item,5,Occa Berry,6.2%,,,,,,,,,11793.87
Forretress,125,held_item,6,lron Ball,4.6%,,,,,,,,,11801.47
Forretress,125,held_item,7,Silk Scarf,3.6%,,,,,,,,,11801.47
Forretress,125,held_item,8,White Herb,2.2%,,,,,,,,,11801.47
Forretress,125,held_item,9,Life Orb,2.0%,,,,,,,,,11801.47
Forretress,125,held_item,10,Metal Coat,1.0%,,,,,,,,,11801.47
Forretress,125,teammate,1,Araquanid,,,,,,,,,,11808.17
Forretress,125,teammate,2,Kleavor,,,,,,,,,,11808.17
Forretress,125,teammate,3,Vivillon Fancy Pattern,,,,,,,,,,11808.17
Forretress,125,teammate,4,Heracross,,,,,,,,,,11808.17
Forretress,125,teammate,5,Sinistcha,,,,,,,,,,11808.17
Forretress,125,teammate,6,Volcarona,,,,,,,,,,11811.13
Forretress,125,teammate,7,Tyranitar,,,,,,,,,,11811.13
Forretress,125,teammate,8,Malamar,,,,,,,,,,11811.13
Forretress,125,teammate,9,Scizor,,,,,,,,,,11811.13
Forretress,125,teammate,10,Farigiraf,,,,,,,,,,11811.13
Forretress,125,stat_alignment,1,Relaxed,37.6%,Defense,Speed,,,,,,,11813.22
Forretress,125,stat_alignment,2,Brave,23.2%,Attack,Speed,,,,,,,11813.22
Forretress,125,stat_alignment,3,Sassy,11.9%,Sp. Def,Speed,,,,,,,11813.22
Forretress,125,stat_alignment,4,Impish,8.0%,Defense,Sp. Atk,,,,,,,11813.22
Forretress,125,stat_alignment,5,Careful,7.4%,Sp. Def,Sp. Atk,,,,,,,11813.22
Forretress,125,stat_alignment,6,Quiet,5.7%,Sp. Atk,Speed,,,,,,,11817.45
Forretress,125,stat_alignment,7,Adamant,3.6%,Attack,Sp. Atk,,,,,,,11817.45
Forretress,125,stat_alignment,8,Calm,1.1%,Sp. Def,Attack,,,,,,,11817.45
Forretress,125,stat_alignment,9,Jolly,0.9%,Speed,Sp. Atk,,,,,,,11817.45
Forretress,125,stat_alignment,10,Bold,0.3%,Defense,Attack,,,,,,,11817.45
Forretress,125,stat_points,1,,19.3%,,,32,0,32,0,2,0,11820.91
Forretress,125,stat_points,2,,11.9%,,,2,32,32,0,0,0,11820.91
Forretress,125,stat_points,3,,9.4%,,,32,0,32,0,0,0,11820.91
Forretress,125,stat_points,4,,8.4%,,,32,32,2,0,0,0,11820.91
Forretress,125,stat_points,5,,6.3%,,,2,0,32,0,32,0,11820.91
Forretress,125,stat_points,6,,4.5%,,,32,32,0,0,2,0,11844.17
Forretress,125,stat_points,7,,4.0%,,,32,0,2,0,32,0,11844.17
Forretress,125,stat_points,8,,3.7%,,,0,32,32,0,2,0,11844.17
Forretress,125,ability,1,Sturdy,85.4%,,,,,,,,,11858.99
Forretress,125,ability,2,Overcoat,14.6%,,,,,,,,,11858.99
