pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Umbreon,19,move,1,Foul Play,80.9%,,,,,,,,,1934.74
Umbreon,19,move,2,Snarl,43.2%,,,,,,,,,1934.74
Umbreon,19,move,3,Moonlight,38.2%,,,,,,,,,1934.74
Umbreon,19,move,4,Yawn,33.8%,,,,,,,,,1934.74
Umbreon,19,move,5,Toxic,32.8%,,,,,,,,,1934.74
Umbreon,19,move,6,Protect,29.2%,,,,,,,,,1940.82
Umbreon,19,move,7,Taunt,23.9%,,,,,,,,,1940.82
Umbreon,19,move,8,Wish,19.8%,,,,,,,,,1940.82
Umbreon,19,move,9,Detect,18.4%,,,,,,,,,1940.82
Umbreon,19,move,10,Helping Hand,13.8%,,,,,,,,,1940.82
Umbreon,19,held_item,1,Leftovers,61.4%,,,,,,,,,1943.62
Umbreon,19,held_item,2,Sitrus Berry,18.7%,,,,,,,,,1943.62
Umbreon,19,held_item,3,Chople Berry,3.4%,,,,,,,,,1943.62
Umbreon,19,held_item,4,Roseli Berry,3.1%,,,,,,,,,1943.62
Umbreon,19,held_item,5,Quick Claw,2.0%,,,,,,,,,1943.62
Umbreon,19,held_item,6,Black Glasses,1.7%,,,,,,,,,1950.82
Umbreon,19,held_item,7,Bright Powder,1.3%,,,,,,,,,1950.82
Umbreon,19,held_item,8,Light Clay,0.9%,,,,,,,,,1950.82
Umbreon,19,held_item,9,Lum Berry,0.9%,,,,,,,,,1950.82
Umbreon,19,held_item,10,Wide Lens,0.6%,,,,,,,,,1950.82
Umbreon,19,teammate,1,Whimsicott,,,,,,,,,,1957.21
Umbreon,19,teammate,2,Garchomp,,,,,,,,,,1957.21
Umbreon,19,teammate,3,Sylveon,,,,,,,,,,1957.21
Umbreon,19,teammate,4,Charizard,,,,,,,,,,1957.21
Umbreon,19,teammate,5,Sneasler,,,,,,,,,,1957.21
Umbreon,19,teammate,6,Sinistcha,,,,,,,,,,1960.07
Umbreon,19,teammate,7,Milotic,,,,,,,,,,1960.07
Umbreon,19,teammate,8,Incineroar,,,,,,,,,,1960.07
Umbreon,19,teammate,9,Staraptor,,,,,,,,,,1960.07
Umbreon,19,teammate,10,Raichu,,,,,,,,,,1960.07
Umbreon,19,stat_alignment,1,Bold,38.5%,Defense,Attack,,,,,,,1962.11
Umbreon,19,stat_alignment,2,Calm,20.8%,Sp. Def,Attack,,,,,,,1962.11
Umbreon,19,stat_alignment,3,Impish,14.3%,Defense,Sp. Atk,,,,,,,1962.11
Umbreon,19,stat_alignment,4,Relaxed,8.4%,Defense,Speed,,,,,,,1962.11
Umbreon,19,stat_alignment,5,Careful,8.1%,Sp. Def,Sp. Atk,,,,,,,1962.11
Umbreon,19,stat_alignment,6,Sassy,3.8%,Sp. Def,Speed,,,,,,,1965.09
Umbreon,19,stat_alignment,7,Adamant,1.3%,Attack,Sp. Atk,,,,,,,1965.09
Umbreon,19,stat_alignment,8,Timid,1.2%,Speed,Attack,,,,,,,1965.09
Umbreon,19,stat_alignment,9,Modest,1.1%,Sp. Atk,Attack,,,,,,,1965.09
Umbreon,19,stat_alignment,10,Jolly,1.0%,Speed,Sp. Atk,,,,,,,1965.09
Umbreon,19,stat_points,1,,21.6%,,,32,0,32,0,2,0,1967.23
Umbreon,19,stat_points,2,,12.0%,,,32,0,20,0,14,0,1967.23
Umbreon,19,stat_points,3,,6.6%,,,2,0,32,0,32,0,1967.23
Umbreon,19,stat_points,4,,6.1%,,,32,0,2,0,32,0,1967.23
Umbreon,19,stat_points,5,,4.3%,,,32,0,30,0,4,0,1967.23
Umbreon,19,stat_points,6,,2.0%,,,32,0,17,0,17,0,1989.07
Umbreon,19,stat_points,7,,1.4%,,,32,0,32,0,0,2,1989.07
Umbreon,19,stat_points,8,,1.4%,,,32,0,4,0,20,0,1989.07
Umbreon,19,ability,1,Inner Focus,86.7%,,,,,,,,,2002.92
Umbreon,19,ability,2,Synchronize,13.3%,,,,,,,,,2002.92
